Time,root.GunPointMaleVersusFemale.d0.s0
29978,283.06514
29979,284.35449
29980,285.19935
29981,285.42574
29982,286.74921
29983,286.98624
29984,286.76818
29985,287.01336
29986,286.93236
29987,286.96852
29988,287.01651
29989,286.74636
29990,286.5109
29991,286.38619
29992,286.02144
29993,285.76761
29994,285.76241
29995,285.72851
29996,285.75079
29997,285.77896
29998,285.57128
29999,285.49525
30000,265.30113
30001,265.5365
30002,265.75559
30003,265.91244
30004,265.93678
30005,266.14372
30006,266.27781
30007,266.51446
30008,266.66052
30009,266.62687
30010,266.60347
30011,267.01297
30012,267.08835
30013,267.2163
30014,267.10934
30015,267.09159
30016,267.11735
30017,267.57157
30018,268.44917
30019,269.89736
30020,271.33631
30021,272.31286
30022,271.37895
30023,271.16215
30024,269.75509
30025,268.30265
30026,266.57061
30027,266.03375
30028,267.40193
30029,269.4721
30030,271.87928
30031,275.14545
30032,277.94841
30033,281.12542
30034,284.70062
30035,288.01364
30036,291.91216
30037,296.97471
30038,304.73603
30039,315.8488
30040,328.38558
30041,343.34241
30042,362.31959
30043,382.21519
30044,398.68196
30045,417.37586
30046,434.04419
30047,451.12251
30048,466.85182
30049,482.95478
30050,498.36021
30051,511.89784
30052,519.13224
30053,525.06443
30054,526.35803
30055,527.14688
30056,528.32483
30057,529.10403
30058,530.35761
30059,531.01356
30060,530.96913
30061,531.48301
30062,531.9483
30063,532.04939
30064,531.8624
30065,531.98621
30066,532.17614
30067,532.39665
30068,532.2301
30069,532.16375
30070,532.34114
30071,532.05388
30072,532.27782
30073,531.54953
30074,529.75329
30075,525.42255
30076,515.99405
30077,505.26655
30078,489.84911
30079,472.82199
30080,454.16403
30081,434.55192
30082,415.01793
30083,396.01627
30084,379.4971
30085,364.75898
30086,350.16726
30087,337.73746
30088,326.59755
30089,315.45302
30090,307.55952
30091,301.4751
30092,296.73226
30093,294.28036
30094,292.07558
30095,290.68246
30096,290.06628
30097,289.44882
30098,289.35642
30099,289.53571
30100,289.76426
30101,289.97382
30102,290.05632
30103,289.77803
30104,290.53473
30105,290.53935
30106,291.69675
30107,293.24595
30108,294.30309
30109,294.93156
30110,294.75979
30111,292.53717
30112,289.70517
30113,285.33004
30114,280.26013
30115,276.52869
30116,273.64117
30117,271.91476
30118,271.02025
30119,270.75395
30120,270.82013
30121,270.96004
30122,272.12745
30123,273.34282
30124,274.29327
30125,275.3096
30126,276.4758
30127,277.16689
30128,277.57038
30129,277.85426
30130,278.00595
30131,277.8933
30132,277.43677
30133,276.88241
30134,276.34705
30135,275.62108
30136,275.07163
30137,274.66479
30138,274.32845
30139,274.12729
30140,273.92633
30141,273.75959
30142,273.92697
30143,273.95176
30144,274.14213
30145,274.17745
30146,274.16643
30147,274.0977
30148,273.8849
30149,273.98281
30150,273.85833
30151,274.06936
30152,273.85672
30153,273.15451
30154,271.82294
30155,271.23779
30156,270.51328
30157,270.0893
30158,269.75562
30159,269.67005
30160,269.28385
30161,269.16813
30162,269.22132
30163,269.21311
30164,269.09256
30165,269.05313
30166,269.14863
30167,269.23623
30168,269.36631
30169,269.52682
30170,269.94408
30171,270.49077
30172,271.35494
30173,271.93369
30174,273.09163
30175,273.81774
30176,274.26691
30177,274.90223
30178,275.24667
30179,275.27751
30180,275.35368
30181,275.48459
30182,275.28916
30183,275.14972
30184,274.86392
30185,274.75733
30186,276.17927
30187,279.6939
30188,283.00401
30189,285.27982
30190,285.99122
30191,286.08146
30192,284.99524
30193,283.71153
30194,284.93219
30195,288.59972
30196,292.21654
30197,294.47305
30198,297.1668
30199,301.81442
30200,308.45888
30201,315.07514
30202,331.08
30203,356.2
30204,354.8
30205,395.7
30206,403.46269
30207,423.51069
30208,438.5884
30209,455.44619
30210,474.22338
30211,486.46819
30212,495.45673
30213,500.52116
30214,501.19027
30215,502.7986
30216,502.34409
30217,502.68841
30218,503.18498
30219,503.15248
30220,502.99907
30221,503.27017
30222,503.12488
30223,503.14545
30224,503.45269
30225,504.15529
30226,504.02731
30227,504.20928
30228,503.88707
30229,504.0501
30230,503.74717
30231,502.78098
30232,500.95946
30233,497.56809
30234,490.58974
30235,481.60515
30236,470.53496
30237,457.71818
30238,443.54104
30239,428.48706
30240,414.2492
30241,400.48791
30242,387.27523
30243,375.31536
30244,361.69789
30245,349.55844
30246,336.74935
30247,326.03357
30248,316.62141
30249,309.15907
30250,303.10042
30251,298.59967
30252,296.3701
30253,294.14063
30254,292.875
30255,291.24067
30256,290.56186
30257,289.54197
30258,288.95412
30259,289.16344
30260,289.3814
30261,290.06663
30262,291.02478
30263,292.19399
30264,294.01538
30265,295.10915
30266,295.68816
30267,294.50193
30268,292.60479
30269,289.54401
30270,285.95925
30271,282.39023
30272,278.52
30273,275.88147
30274,273.96963
30275,272.75788
30276,272.283
30277,272.14783
30278,272.01046
30279,271.99565
30280,272.30568
30281,273.35558
30282,275.07892
30283,276.47438
30284,277.1838
30285,277.32775
30286,277.16968
30287,276.41819
30288,275.52988
30289,274.58745
30290,274.35445
30291,274.49909
30292,274.49222
30293,274.64349
30294,275.36103
30295,275.731
30296,275.62707
30297,275.96737
30298,275.74145
30299,275.73158
30300,292.4507
30301,292.54627
30302,292.58206
30303,292.92022
30304,292.71605
30305,292.39777
30306,292.38659
30307,292.22385
30308,291.6325
30309,291.80635
30310,291.75
30311,291.59409
30312,291.55369
30313,291.63152
30314,291.55543
30315,291.55518
30316,291.47523
30317,291.01375
30318,290.58194
30319,290.04657
30320,289.13886
30321,287.94866
30322,287.6549
30323,287.1101
30324,286.69422
30325,286.21226
30326,286.06908
30327,286.14238
30328,285.44176
30329,285.48377
30330,285.28214
30331,285.39054
30332,285.35124
30333,285.28211
30334,285.46409
30335,285.51525
30336,285.83871
30337,286.68162
30338,288.48694
30339,294.57332
30340,304.23
30341,319.85936
30342,341.41338
30343,365.51981
30344,390.55567
30345,410.16559
30346,425.73226
30347,438.873
30348,451.04859
30349,464.52969
30350,478.31246
30351,492.94536
30352,506.56629
30353,516.4265
30354,525.2609
30355,530.49128
30356,532.65556
30357,533.91343
30358,534.20915
30359,534.28664
30360,534.5419
30361,534.31412
30362,533.60506
30363,533.71663
30364,533.6852
30365,531.17813
30366,524.08906
30367,514.61149
30368,501.60543
30369,486.16565
30370,469.63735
30371,453.65498
30372,439.72175
30373,428.38718
30374,419.62371
30375,412.39723
30376,402.57613
30377,392.55294
30378,382.81709
30379,372.58311
30380,363.27158
30381,352.70149
30382,344.02562
30383,335.64325
30384,329.75718
30385,321.80636
30386,316.4145
30387,311.84832
30388,306.95587
30389,303.36891
30390,300.15608
30391,298.18132
30392,296.66881
30393,296.0587
30394,295.93082
30395,295.8432
30396,295.90456
30397,295.98283
30398,296.228
30399,296.52244
30400,296.27311
30401,295.89836
30402,294.78681
30403,293.84365
30404,293.03348
30405,292.52672
30406,292.01634
30407,291.57524
30408,291.24281
30409,291.67277
30410,291.66987
30411,292.09884
30412,292.27673
30413,292.63261
30414,292.91937
30415,293.90223
30416,294.03913
30417,294.90471
30418,295.43611
30419,295.93151
30420,296.08544
30421,296.34591
30422,296.62842
30423,296.80973
30424,296.99458
30425,297.50265
30426,297.78902
30427,297.89608
30428,298.49087
30429,298.37367
30430,298.68187
30431,298.90064
30432,298.97652
30433,299.29344
30434,299.05335
30435,299.49896
30436,299.40105
30437,299.16307
30438,299.39168
30439,299.29266
30440,299.15
30441,299.1427
30442,298.76393
30443,297.98849
30444,297.39791
30445,296.8047
30446,296.55603
30447,295.82759
30448,295.38951
30449,294.27867
30450,833.64151
30451,833.47984
30452,833.33613
30453,833.21263
30454,833.10422
30455,832.9036
30456,832.74556
30457,832.60471
30458,832.44646
30459,832.09068
30460,834.06962
30461,838.41971
30462,846.74045
30463,860.4567
30464,879.05358
30465,901.07712
30466,923.28435
30467,940.902
30468,950.41073
30469,953.20257
30470,951.0302
30471,945.64617
30472,939.19544
30473,932.57209
30474,926.83252
30475,924.06316
30476,926.36428
30477,933.04786
30478,938.53673
30479,941.08637
30480,941.35779
30481,940.76001
30482,941.75877
30483,945.89642
30484,953.34356
30485,962.1277
30486,976.46389
30487,1000.6332
30488,887.11047
30489,884.79552
30490,882.42423
30491,878.63015
30492,875.73349
30493,1196.262
30494,1227.3093
30495,1255.0942
30496,1281.2934
30497,1302.0828
30498,1318.752
30499,1318.7727
30500,1343.1599
30501,1351.4311
30502,1355.4183
30503,1358.0483
30504,1359.0079
30505,1359.3731
30506,1359.6882
30507,1359.9851
30508,1360.0792
30509,1360.3609
30510,1360.4181
30511,1360.3026
30512,1360.102
30513,1360.325
30514,1360.3984
30515,1360.7818
30516,1361.2749
30517,1361.6317
30518,1361.8792
30519,1362.2375
30520,1362.4084
30521,1362.4969
30522,1362.202
30523,1360.2013
30524,1355.1008
30525,1344.1632
30526,1326.4757
30527,1301.7033
30528,1272.3245
30529,1238.3109
30530,1204.668
30531,1169.9006
30532,1134.6785
30533,1099.2092
30534,1065.3963
30535,1034.7373
30536,1007.8088
30537,983.58464
30538,965.98566
30539,953.69168
30540,944.8646
30541,938.97729
30542,936.06135
30543,934.91638
30544,934.76681
30545,935.85913
30546,937.78863
30547,940.6188
30548,944.01305
30549,947.78553
30550,950.61909
30551,953.28328
30552,953.97319
30553,953.43475
30554,954.81523
30555,959.19002
30556,964.77707
30557,969.7736
30558,973.39853
30559,972.79358
30560,964.3198
30561,947.56336
30562,925.41888
30563,901.90047
30564,876.81623
30565,853.72765
30566,834.51681
30567,821.55502
30568,815.29804
30569,814.26951
30570,817.32352
30571,822.20721
30572,825.34715
30573,825.98167
30574,827.45779
30575,828.98745
30576,829.93786
30577,830.50566
30578,831.24663
30579,832.39942
30580,833.65431
30581,835.20941
30582,836.67937
30583,837.94255
30584,839.24377
30585,840.14964
30586,841.04706
30587,841.80522
30588,842.41772
30589,842.93179
30590,843.16902
30591,843.07209
30592,842.78925
30593,842.06386
30594,841.31845
30595,840.77001
30596,840.41113
30597,840.12665
30598,840.01874
30599,839.96173
30600,277.91973
30601,277.96289
30602,278.23983
30603,278.01087
30604,278.13565
30605,278.25573
30606,278.43361
30607,278.28549
30608,278.38787
30609,278.3154
30610,278.35208
30611,278.37945
30612,278.45149
30613,278.42985
30614,278.22435
30615,278.55618
30616,278.72788
30617,278.84939
30618,279.01065
30619,279.15322
30620,279.17295
30621,279.50026
30622,279.70738
30623,279.56463
30624,279.62487
30625,279.52853
30626,279.7616
30627,279.61266
30628,279.54445
30629,279.46537
30630,279.58307
30631,279.53818
30632,279.50318
30633,280.17877
30634,282.44783
30635,288.04485
30636,298.69671
30637,311.60119
30638,322.32143
30639,333.78369
30640,346.59091
30641,367.56
30642,400.13098
30643,416.01565
30644,426.82779
30645,439.24324
30646,453.78331
30647,471.06818
30648,489.15049
30649,505.81329
30650,518.69822
30651,526.36518
30652,528.15401
30653,529.99342
30654,531.30355
30655,533.60327
30656,533.73049
30657,535.27628
30658,534.99185
30659,534.70335
30660,534.68251
30661,535.09846
30662,534.97376
30663,535.25922
30664,534.95468
30665,533.43597
30666,531.46289
30667,526.59379
30668,519.78388
30669,508.41863
30670,494.26033
30671,477.66045
30672,462.6708
30673,447.7568
30674,435.63035
30675,424.47083
30676,414.12772
30677,404.02632
30678,393.74015
30679,382.74962
30680,371.82653
30681,360.30984
30682,347.06959
30683,334.39112
30684,324.09316
30685,314.94987
30686,307.50999
30687,298.90799
30688,290.10258
30689,282.29728
30690,276.81578
30691,273.03621
30692,271.63339
30693,271.55666
30694,272.28692
30695,273.99013
30696,275.70229
30697,277.2616
30698,279.26108
30699,280.70121
30700,281.31262
30701,281.73556
30702,281.51748
30703,281.65943
30704,281.6285
30705,281.77474
30706,282.3038
30707,282.68859
30708,283.06275
30709,283.03252
30710,283.21588
30711,283.45409
30712,283.41908
30713,283.31375
30714,283.56528
30715,283.4388
30716,283.77649
30717,284.18133
30718,284.43037
30719,284.67982
30720,284.83242
30721,285.07662
30722,285.16271
30723,285.29265
30724,285.49553
30725,285.74875
30726,285.97527
30727,285.96032
30728,286.08207
30729,286.23313
30730,286.34967
30731,286.37141
30732,286.55517
30733,286.5999
30734,286.6031
30735,286.75573
30736,286.84692
30737,286.82784
30738,287.13111
30739,287.33515
30740,287.32269
30741,287.35672
30742,287.61749
30743,287.84582
30744,287.9163
30745,288.05506
30746,288.03858
30747,287.82663
30748,287.8783
30749,287.75139
30750,821.93887
30751,822.0246
30752,822.36849
30753,822.43993
30754,822.52403
30755,822.51799
30756,822.52486
30757,822.47257
30758,821.79554
30759,820.68654
30760,820.53607
30761,823.12204
30762,831.61848
30763,847.13463
30764,868.75482
30765,892.80113
30766,914.19708
30767,931.31985
30768,943.1367
30769,949.3202
30770,950.8295
30771,948.62748
30772,944.02429
30773,938.28317
30774,931.89774
30775,926.47662
30776,922.61529
30777,921.63865
30778,923.42309
30779,925.89616
30780,928.96565
30781,933.58963
30782,936.97485
30783,936.97485
30784,933.35842
30785,937.50829
30786,944.76116
30787,944.76116
30788,961.24145
30789,978.01538
30790,893.35805
30791,891.91825
30792,891.25664
30793,889.75635
30794,888.3183
30795,1168.0263
30796,1202.0306
30797,1230.4355
30798,1256.0369
30799,1280.2712
30800,1301.4364
30801,1321.7748
30802,1340.8613
30803,1356.2118
30804,1367.019
30805,1372.6735
30806,1373.0913
30807,1372.1832
30808,1370.9439
30809,1369.9363
30810,1369.5827
30811,1369.2434
30812,1368.3677
30813,1367.746
30814,1367.3478
30815,1366.8182
30816,1366.2761
30817,1366.1337
30818,1365.7571
30819,1365.3416
30820,1365.2499
30821,1364.9934
30822,1364.765
30823,1364.1499
30824,1362.7668
30825,1357.7784
30826,1345.9629
30827,1323.3604
30828,1290.8265
30829,1251.1985
30830,1211.8474
30831,1211.8691
30832,890.08888
30833,894.0253
30834,896.70864
30835,1031.6029
30836,1005.0188
30837,983.70774
30838,967.36326
30839,956.04936
30840,948.30946
30841,944.04814
30842,941.74457
30843,939.94005
30844,940.05563
30845,941.74672
30846,943.79786
30847,946.879
30848,949.4337
30849,951.2862
30850,953.13661
30851,954.16112
30852,956.41969
30853,961.40417
30854,967.33651
30855,972.18208
30856,974.88907
30857,972.05408
30858,961.55543
30859,944.75493
30860,922.49578
30861,897.62072
30862,874.5513
30863,855.22222
30864,841.0606
30865,832.40264
30866,828.26238
30867,827.60443
30868,829.86002
30869,832.88272
30870,834.85654
30871,835.5982
30872,835.90412
30873,835.83541
30874,835.17807
30875,834.10645
30876,832.5961
30877,831.35186
30878,830.65277
30879,830.68348
30880,830.81257
30881,830.98633
30882,831.19214
30883,831.57004
30884,831.84137
30885,832.22157
30886,832.65709
30887,833.04148
30888,833.43591
30889,833.78534
30890,833.93888
30891,834.27501
30892,834.84157
30893,835.32687
30894,835.70445
30895,835.89473
30896,835.97459
30897,835.90953
30898,835.54037
30899,835.12849
30900,270.8142
30901,270.67326
30902,270.62816
30903,270.70861
30904,270.67351
30905,270.74003
30906,270.98563
30907,270.83643
30908,270.85987
30909,270.90026
30910,270.90459
30911,271.0215
30912,271.08512
30913,271.09598
30914,271.09798
30915,271.32421
30916,271.9882
30917,273.91484
30918,276.54751
30919,279.02799
30920,280.55354
30921,282.02471
30922,281.85526
30923,279.84814
30924,276.89801
30925,274.54277
30926,274.93501
30927,276.48889
30928,279.34074
30929,281.73506
30930,283.94166
30931,288.41158
30932,292.65495
30933,298.32143
30934,306.08664
30935,316.05415
30936,328.88915
30937,350.22599
30938,372.16296
30939,393.78571
30940,415.73005
30941,436.0879
30942,457.52027
30943,477.39397
30944,497.55814
30945,515.03262
30946,526.11668
30947,532.58896
30948,533.85417
30949,534.4084
30950,535.38931
30951,535.51294
30952,535.68171
30953,535.15569
30954,534.90923
30955,534.62471
30956,534.50698
30957,533.96242
30958,534.17692
30959,533.49111
30960,533.47161
30961,533.37595
30962,532.90015
30963,532.52986
30964,532.44209
30965,531.79331
30966,530.43408
30967,528.5903
30968,522.14838
30969,510.62457
30970,495.38969
30971,476.8408
30972,456.42434
30973,434.52096
30974,413.56348
30975,393.22392
30976,376.62754
30977,361.5
30978,345.77626
30979,333.01738
30980,320.13928
30981,309.22674
30982,299.17729
30983,291.7238
30984,285.46281
30985,281.05489
30986,277.5913
30987,275.41048
30988,274.70917
30989,274.84036
30990,275.85526
30991,276.81947
30992,277.67793
30993,278.19554
30994,278.41586
30995,277.72787
30996,277.40011
30997,276.8297
30998,275.59029
30999,275.30263
31000,275.50371
31001,275.79774
31002,276.47182
31003,277.34421
31004,277.61598
31005,277.64187
31006,276.37373
31007,274.49274
31008,270.20813
31009,265.47078
31010,259.75496
31011,255.65139
31012,252.7387
31013,251.66885
31014,251.79929
31015,251.9953
31016,251.78263
31017,251.65444
31018,251.61323
31019,251.70047
31020,252.04328
31021,252.66733
31022,253.76497
31023,254.88462
31024,255.88527
31025,256.75386
31026,257.53132
31027,258.47072
31028,259.19023
31029,259.98346
31030,260.78975
31031,261.61407
31032,262.09952
31033,262.13656
31034,262.30531
31035,262.43422
31036,262.90024
31037,263.36739
31038,263.78421
31039,264.15343
31040,264.63292
31041,264.84063
31042,265.05434
31043,265.11056
31044,265.07389
31045,264.96881
31046,264.71703
31047,264.82335
31048,264.7915
31049,265.00348
31050,259.89293
31051,259.79967
31052,259.81196
31053,259.75259
31054,259.58836
31055,259.63271
31056,259.62405
31057,259.70515
31058,259.62412
31059,259.77593
31060,259.82451
31061,259.8576
31062,260.03905
31063,260.08151
31064,260.29292
31065,260.30864
31066,260.61766
31067,260.83922
31068,261.27632
31069,261.65904
31070,261.74679
31071,261.96647
31072,262.08233
31073,262.15125
31074,262.17187
31075,262.22283
31076,262.31694
31077,262.29441
31078,262.84159
31079,265.00218
31080,268.23016
31081,272.41083
