Time,root.Adiac.d0.s0
51558,0.9731745
51559,1.0850872
51560,1.1951787
51561,1.304652
51562,1.3932433
51563,1.4910285
51564,1.6011089
51565,1.6559486
51566,1.709291
51567,1.7372392
51568,1.5171774
51569,1.5198954
51570,1.5253273
51571,1.4943056
51572,1.4695106
51573,1.4205835
51574,1.3792177
51575,1.3277173
51576,1.2360477
51577,1.1845516
51578,1.0855595
51579,0.98848735
51580,0.89341041
51581,0.80050534
51582,0.70994393
51583,0.62183855
51584,0.52561024
51585,0.43427137
51586,0.33865052
51587,0.25810182
51588,0.16573128
51589,0.071323988
51590,-0.018104719
51591,-0.10728298
51592,-0.18254843
51593,-0.2779915
51594,-0.34649529
51595,-0.41258135
51596,-0.49856864
51597,-0.55809427
51598,-0.63654518
51599,-0.71479457
51600,-0.77042178
51601,-0.80472806
51602,-0.8719012
51603,-0.93476594
51604,-0.99275153
51605,-1.0455367
51606,-1.0927084
51607,-1.1337396
51608,-1.1684819
51609,-1.2218139
51610,-1.256586
51611,-1.2700548
51612,-1.2763318
51613,-1.2743057
51614,-1.2672017
51615,-1.2870276
51616,-1.3011196
51617,-1.2677925
51618,-1.2641123
51619,-1.2175895
51620,-1.1643069
51621,-1.1185435
51622,-1.0735805
51623,-1.0459903
51624,-0.9894736
51625,-0.90913984
51626,-0.84753145
51627,-0.79142807
51628,-0.71887534
51629,-0.63591083
51630,-0.57203349
51631,-0.48246769
51632,-0.39691734
51633,-0.31508255
51634,-0.22457585
51635,-0.13428538
51636,-0.035194202
51637,0.052381842
51638,0.14322976
51639,0.24884631
51640,0.34981797
51641,0.45193301
51642,0.55536371
51643,0.66058629
51644,0.76609781
51645,0.87388868
51646,0.98590696
51647,1.0911265
51648,1.1979138
51649,1.3060174
51650,1.4107592
51651,1.5191094
51652,1.6171138
51653,1.6700866
51654,1.7177552
51655,1.7448841
51656,1.7584424
51657,1.7367499
51658,1.7252531
51659,1.6771677
51660,1.5879056
51661,1.4826742
51662,1.3780813
51663,1.2768845
51664,1.1767231
51665,1.0660703
51666,0.95575197
51667,0.86344686
51668,0.77555812
51669,0.67250868
51670,0.56960429
51671,0.47055386
51672,0.37001127
51673,0.26091967
51674,0.1623188
51675,0.060195716
51676,-0.024329285
51677,-0.12298132
51678,-0.21523842
51679,-0.30018159
51680,-0.40251381
51681,-0.44852921
51682,-0.54767495
51683,-0.62201899
51684,-0.70152865
51685,-0.75762179
51686,-0.8297143
51687,-0.9020432
51688,-0.95289847
51689,-1.0033746
51690,-1.0761807
51691,-1.1449837
51692,-1.1740467
51693,-1.1984859
51694,-1.2455745
51695,-1.2894166
51696,-1.3120323
51697,-1.3165041
51698,-1.3375201
51699,-1.3509329
51700,-1.3162329
51701,-1.3134907
51702,-1.3028383
51703,-1.2843877
51704,-1.2585481
51705,-1.2253272
51706,-1.1855296
51707,-1.1390495
51708,-1.086943
51709,-1.0289942
51710,-0.96637152
51711,-0.89876536
51712,-0.85842624
51713,-0.78180521
51714,-0.7021227
51715,-0.66035158
51716,-0.58979702
51717,-0.50134763
51718,-0.410777
51719,-0.32714033
51720,-0.24671827
51721,-0.17914799
51722,-0.093541772
51723,-0.012198302
51724,0.076152845
51725,0.17206808
51726,0.25241004
51727,0.35194
51728,0.44801894
51729,0.53999761
51730,0.6299723
51731,0.72230478
51732,0.81704367
51733,0.91377678
51734,1.0126228
51735,1.1131562
51736,1.2113031
51737,1.3112758
51738,1.3498773
51739,1.3916785
51740,1.437308
51741,1.4489025
51742,1.4983497
51743,1.5179259
51744,1.3672579
51745,1.4619548
51746,1.549966
51747,1.6386787
51748,1.7097045
51749,1.7448407
51750,1.7296899
51751,1.6551015
51752,1.5688057
51753,1.4873151
51754,1.3996482
51755,1.3111454
51756,1.222647
51757,1.134976
51758,1.0543212
51759,0.96593761
51760,0.88516459
51761,0.80451105
51762,0.71684805
51763,0.63005675
51764,0.54331045
51765,0.45661394
51766,0.37696858
51767,0.29038404
51768,0.20386783
51769,0.11853
51770,0.033396964
51771,-0.044554412
51772,-0.12920711
51773,-0.20664462
51774,-0.28913355
51775,-0.37266076
51776,-0.45391131
51777,-0.53430456
51778,-0.61585295
51779,-0.69054677
51780,-0.7646846
51781,-0.83628221
51782,-0.91330051
51783,-0.98838021
51784,-1.0576072
51785,-1.1232959
51786,-1.1791007
51787,-1.2430717
51788,-1.294073
51789,-1.3354546
51790,-1.3822721
51791,-1.4128291
51792,-1.431063
51793,-1.442834
51794,-1.4407132
51795,-1.418029
51796,-1.3898653
51797,-1.3447059
51798,-1.3027777
51799,-1.2474887
51800,-1.1897046
51801,-1.129796
51802,-1.0640456
51803,-0.99488442
51804,-0.92915931
51805,-0.85518192
51806,-0.78578536
51807,-0.71125862
51808,-0.63303724
51809,-0.56266653
51810,-0.48317135
51811,-0.40832329
51812,-0.32971044
51813,-0.25365754
51814,-0.17236684
51815,-0.089410123
51816,-0.01338721
51817,0.068899363
51818,0.14687104
51819,0.23073955
51820,0.31555432
51821,0.39888202
51822,0.48380868
51823,0.56849334
51824,0.65299194
51825,0.73875637
51826,0.82437051
51827,0.91019573
51828,0.99579462
51829,1.0823114
51830,1.1688672
51831,1.2560446
51832,1.3146843
51833,1.4021269
51834,1.4899856
51835,1.5782008
51836,1.6672797
51837,1.7325957
51838,1.7344683
51839,1.6908314
51840,1.6062171
51841,1.5185438
51842,1.4308732
51843,1.3424818
51844,1.254653
51845,1.1662057
51846,1.0785342
51847,0.99086607
51848,0.91021381
51849,0.82255253
51850,0.73489585
51851,0.64812426
51852,0.56139869
51853,0.47472401
51854,0.38810577
51855,0.30155066
51856,0.21614139
51857,0.12977944
51858,0.044700949
51859,-0.040142332
51860,-0.12471788
51861,-0.20751569
51862,-0.29133195
51863,-0.37355747
51864,-0.45417061
51865,-0.5360043
51866,-0.61065189
51867,-0.68887786
51868,-0.76828537
51869,-0.83718542
51870,-0.913752
51871,-0.98511108
51872,-1.0572367
51873,-1.1264621
51874,-1.1920313
51875,-1.252967
51876,-1.3079978
51877,-1.3555959
51878,-1.3939791
51879,-1.4279653
51880,-1.4428004
51881,-1.4507466
51882,-1.4375469
51883,-1.4179069
51884,-1.3910945
51885,-1.3476277
51886,-1.2919536
51887,-1.2405169
51888,-1.1827861
51889,-1.1184368
51890,-1.0492464
51891,-0.97954695
51892,-0.91341131
51893,-0.84218628
51894,-0.76466288
51895,-0.68806385
51896,-0.61809642
51897,-0.5380761
51898,-0.45789163
51899,-0.37747979
51900,-0.29823306
51901,-0.21559929
51902,-0.13378679
51903,-0.05104111
51904,0.028581912
51905,0.10860697
51906,0.19251656
51907,0.27575739
51908,0.36041981
51909,0.44497855
51910,0.5290074
51911,0.61398695
51912,0.69906964
51913,0.78446015
51914,0.86989839
51915,0.9557712
51916,1.0417717
51917,1.1281333
51918,1.214719
51919,1.3018315
51920,1.6474011
51921,1.6512235
51922,1.6614123
51923,1.5858088
51924,1.5172037
51925,1.4877461
51926,1.4032174
51927,1.3276374
51928,1.2598221
51929,1.1116735
51930,1.0605967
51931,0.96285421
51932,0.89985372
51933,0.76668173
51934,0.64390652
51935,0.61370306
51936,0.50526633
51937,0.38772661
51938,0.26524848
51939,0.13361395
51940,0.0096773534
51941,-0.048869993
51942,-0.15036943
51943,-0.24529599
51944,-0.33122239
51945,-0.42646023
51946,-0.5431911
51947,-0.60060866
51948,-0.64605644
51949,-0.72888288
51950,-0.7849301
51951,-0.90277272
51952,-0.94249948
51953,-1.0025178
51954,-0.99457392
51955,-1.022375
51956,-1.1047949
51957,-1.1776355
51958,-1.1876966
51959,-1.2055202
51960,-1.2494547
51961,-1.2838263
51962,-1.3088944
51963,-1.2997083
51964,-1.2344221
51965,-1.2292706
51966,-1.2361509
51967,-1.280046
51968,-1.2447489
51969,-1.199004
51970,-1.143848
51971,-1.0799918
51972,-1.0947344
51973,-1.0115085
51974,-0.99716722
51975,-0.92400818
51976,-0.90298826
51977,-0.80655066
51978,-0.78198451
51979,-0.75482593
51980,-0.7169573
51981,-0.59372116
51982,-0.53529561
51983,-0.46690876
51984,-0.37375537
51985,-0.23390153
51986,-0.13808903
51987,-0.044554149
51988,0.024761049
51989,0.10292572
51990,0.23122367
51991,0.34923855
51992,0.47850118
51993,0.59517844
51994,0.74273243
51995,0.79467909
51996,0.83329849
51997,0.93614511
51998,1.0530739
51999,1.1173244
52000,1.2241007
52001,1.3364963
52002,1.3219103
52003,1.3597871
52004,1.4065175
52005,1.4903454
52006,1.4741106
52007,1.4643575
52008,1.4617574
52009,1.4663112
52010,1.4773639
52011,1.4955167
52012,1.4753631
52013,1.4603633
52014,1.4076926
52015,1.4098407
52016,1.2682838
52017,1.1800111
52018,1.0550468
52019,1.01473
52020,0.89686238
52021,0.83602152
52022,0.71293294
52023,0.56030358
52024,0.46217371
52025,0.3377733
52026,0.24849935
52027,0.11775648
52028,-0.0054063425
52029,-0.12000945
52030,-0.19390065
52031,-0.25471405
52032,-0.27705531
52033,-0.38520151
52034,-0.49185594
52035,-0.62386514
52036,-0.67322234
52037,-0.7121239
52038,-0.74854598
52039,-0.83649884
52040,-0.90718213
52041,-1.0066709
52042,-1.029641
52043,-1.0534256
52044,-1.1143661
52045,-1.137004
52046,-1.1364515
52047,-1.1928798
52048,-1.239128
52049,-1.2762663
52050,-1.3036537
52051,-1.2813943
52052,-1.2344212
52053,-1.2391501
52054,-1.3107947
52055,-1.287604
52056,-1.2546636
52057,-1.2111396
52058,-1.1586393
52059,-1.1865187
52060,-1.1259084
52061,-1.1286852
52062,-1.0651608
52063,-1.0022526
52064,-0.94871377
52065,-0.9179603
52066,-0.79586955
52067,-0.72364682
52068,-0.61322649
52069,-0.56920558
52070,-0.51495939
52071,-0.44721586
52072,-0.30674285
52073,-0.2238661
52074,-0.13171018
52075,-0.02933665
52076,0.081366559
52077,0.1446911
52078,0.25616072
52079,0.36246889
52080,0.46121795
52081,0.57570867
52082,0.71309457
52083,0.83512929
52084,0.94045602
52085,1.0314756
52086,1.0988422
52087,1.1487036
52088,1.2066755
52089,1.2726704
52090,1.3479262
52091,1.4307463
52092,1.4286084
52093,1.5270967
52094,1.5703436
52095,1.623476
52096,1.6060932
52097,1.6082903
52098,1.5918977
52099,1.5446489
52100,1.5004411
52101,1.4593691
52102,1.3866215
52103,1.2875047
52104,1.1898009
52105,1.0887016
52106,0.98765563
52107,0.88739612
52108,0.78291148
52109,0.68298208
52110,0.58389661
52111,0.49485423
52112,0.39086647
52113,0.3243576
52114,0.23109972
52115,0.14340136
52116,0.051857702
52117,-0.038063487
52118,-0.1126223
52119,-0.19786937
52120,-0.29085366
52121,-0.36974477
52122,-0.4456757
52123,-0.52612017
52124,-0.58265282
52125,-0.6504065
52126,-0.71589762
52127,-0.7915575
52128,-0.86769935
52129,-0.91744195
52130,-0.98524926
52131,-1.0486348
52132,-1.1070666
52133,-1.1598197
52134,-1.1754369
52135,-1.1807354
52136,-1.2143861
52137,-1.2698047
52138,-1.2889051
52139,-1.2999141
52140,-1.3023206
52141,-1.3178505
52142,-1.3115021
52143,-1.2889234
52144,-1.2897941
52145,-1.2594162
52146,-1.2167351
52147,-1.1917758
52148,-1.1534646
52149,-1.1110383
52150,-1.0515765
52151,-1.0002596
52152,-0.94318791
52153,-0.86251931
52154,-0.79550625
52155,-0.72520129
52156,-0.644962
52157,-0.56554301
52158,-0.49269816
52159,-0.40917706
52160,-0.32410909
52161,-0.24585226
52162,-0.15551146
52163,-0.062667307
52164,0.026959818
52165,0.11893559
52166,0.20978246
52167,0.2868894
52168,0.38697887
52169,0.48749587
52170,0.59533431
52171,0.70009878
52172,0.77655524
52173,0.88498008
52174,0.99352229
52175,1.1021724
52176,1.2109246
52177,1.3116192
52178,1.383374
52179,1.485625
52180,1.5858885
52181,1.6494238
52182,1.6423901
52183,1.6671999
52184,1.6951374
52185,1.6961313
52186,1.6701998
52187,1.6673741
52188,1.5869272
52189,1.4858618
52190,1.3873411
52191,1.2865234
52192,1.1837295
52193,1.0750034
52194,0.97193371
52195,0.86358405
52196,0.75536391
52197,0.64728906
52198,0.54450103
52199,0.44292627
52200,0.34215856
52201,0.24738786
52202,0.15006209
52203,0.054832121
52204,-0.040606425
52205,-0.12484079
52206,-0.21714078
52207,-0.30768934
52208,-0.38293198
52209,-0.45773619
52210,-0.5489126
52211,-0.60649569
52212,-0.68184792
52213,-0.74088309
52214,-0.81035974
52215,-0.88408445
52216,-0.942098
52217,-0.99461851
52218,-1.0646614
52219,-1.1300623
52220,-1.1467053
52221,-1.1695806
52222,-1.2001502
52223,-1.2412902
52224,-1.2468096
52225,-1.2728299
52226,-1.2907345
52227,-1.2774755
52228,-1.2726469
52229,-1.2976818
52230,-1.2554702
52231,-1.2349534
52232,-1.2068566
52233,-1.1713845
52234,-1.1291443
52235,-1.0807224
52236,-1.0266317
52237,-0.97572195
52238,-0.93089012
52239,-0.89995861
52240,-0.82725539
52241,-0.77203466
52242,-0.71192733
52243,-0.62842889
52244,-0.54918847
52245,-0.47600172
52246,-0.41452637
52247,-0.33581563
52248,-0.24126882
52249,-0.15879045
52250,-0.073978695
52251,0.0081929767
52252,0.098925515
52253,0.1912109
52254,0.27462407
52255,0.37026513
52256,0.46703874
52257,0.5609865
52258,0.65883949
52259,0.76323145
52260,0.86463472
52261,0.9717843
52262,1.0667209
52263,1.1692411
52264,1.2723328
52265,1.3633641
52266,1.44689
52267,1.5175432
52268,1.5323382
52269,1.5536068
52270,1.5784587
52271,1.5946782
52272,1.6785957
52273,1.6551256
52274,1.6029255
52275,1.5161881
52276,1.4280637
52277,1.338386
52278,1.2488667
52279,1.1601368
52280,1.0721413
52281,0.98518173
52282,0.89834715
52283,0.81155503
52284,0.72503556
52285,0.63881513
52286,0.55417289
52287,0.46876401
52288,0.38530088
52289,0.30243629
52290,0.23040621
52291,0.14532098
52292,0.06059823
52293,-0.023735993
52294,-0.10757552
52295,-0.19091122
52296,-0.27913526
52297,-0.36443075
52298,-0.4522844
52299,-0.53689211
52300,-0.6209727
52301,-0.70443238
52302,-0.78449203
52303,-0.86493526
52304,-0.9453261
52305,-1.0195775
52306,-1.0911972
52307,-1.1537597
52308,-1.211012
52309,-1.2545931
52310,-1.2818727
52311,-1.2796063
52312,-1.2485566
52313,-1.2511085
52314,-1.2623223
52315,-1.2685095
52316,-1.2746295
52317,-1.2939911
52318,-1.3141044
52319,-1.318479
52320,-1.3012591
52321,-1.2650469
52322,-1.2188786
52323,-1.1614524
52324,-1.0967211
52325,-1.0266001
52326,-0.95025406
52327,-0.87414001
52328,-0.79337499
52329,-0.71157239
52330,-0.62537643
52331,-0.53920073
52332,-0.45517971
52333,-0.37101303
52334,-0.28637613
52335,-0.20404755
52336,-0.12119301
52337,-0.040113982
52338,0.042791752
52339,0.12631252
52340,0.2095827
52341,0.29329661
52342,0.37754069
52343,0.4622602
52344,0.54740906
52345,0.63173355
52346,0.71802218
52347,0.80378906
52348,0.88995141
52349,0.97670749
52350,1.0645884
52351,1.152555
52352,1.2412336
52353,1.3305681
52354,1.4192502
52355,1.5070677
52356,1.5926259
52357,1.6544594
52358,1.6688797
52359,1.6608546
52360,1.6445078
52361,1.5960388
52362,1.5152897
52363,1.4268164
52364,1.3363311
52365,1.26271
52366,1.1729419
52367,1.0829999
52368,0.99436283
52369,0.92689518
52370,0.83918955
52371,0.75254509
52372,0.66656876
52373,0.58776563
52374,0.51266676
52375,0.42720451
52376,0.34215572
52377,0.25436331
52378,0.17083521
52379,0.088049063
52380,0.0040604234
52381,-0.079558258
52382,-0.15713489
52383,-0.23078084
52384,-0.31406972
52385,-0.40226157
52386,-0.49219837
52387,-0.58390311
52388,-0.66887695
52389,-0.75410028
52390,-0.8430044
52391,-0.92928441
52392,-1.0136007
52393,-1.0913424
52394,-1.1668397
52395,-1.2425042
52396,-1.3082847
52397,-1.3628545
52398,-1.4006537
52399,-1.4255797
52400,-1.4193903
52401,-1.3889013
52402,-1.3618683
52403,-1.3470643
52404,-1.3107685
52405,-1.2990844
52406,-1.3035647
52407,-1.295597
52408,-1.2835242
52409,-1.2772922
52410,-1.2389771
52411,-1.1855969
52412,-1.1219648
52413,-1.0494424
52414,-0.97433218
52415,-0.89659434
52416,-0.81477102
52417,-0.73153789
52418,-0.64443754
52419,-0.56293528
52420,-0.48105246
52421,-0.40888184
52422,-0.31932143
52423,-0.23240999
52424,-0.14508346
52425,-0.057928454
52426,0.029285611
52427,0.1149127
52428,0.2016225
52429,0.28256851
52430,0.36443854
52431,0.450327
52432,0.53530986
52433,0.61996882
52434,0.70590479
52435,0.78965044
52436,0.87635601
52437,0.96326806
52438,1.0502663
52439,1.1371573
52440,1.2264935
52441,1.3171374
52442,1.4078637
52443,1.4972764
52444,1.5840517
52445,1.6522763
52446,1.6822683
52447,1.6888528
52448,1.5853136
52449,1.5869007
52450,1.5530822
52451,1.541493
52452,1.4944456
52453,1.4509197
52454,1.4103341
52455,1.3556283
52456,1.258158
52457,1.1675081
52458,1.0702763
52459,0.97496037
52460,0.88134332
52461,0.78992875
52462,0.68825163
52463,0.59980692
52464,0.51421703
52465,0.43150121
52466,0.33602547
52467,0.24008076
52468,0.16408546
52469,0.083564729
52470,0.0028244344
52471,-0.083939278
52472,-0.16713392
52473,-0.23814227
52474,-0.3078883
52475,-0.39423198
52476,-0.48077933
52477,-0.53831289
52478,-0.61909782
52479,-0.66816432
52480,-0.74199669
52481,-0.81210858
52482,-0.87860337
52483,-0.94062888
52484,-0.99830567
52485,-1.0506838
52486,-1.0979212
52487,-1.1521388
52488,-1.2109005
52489,-1.2397272
52490,-1.261838
52491,-1.2763015
52492,-1.2835901
52493,-1.2959462
52494,-1.3131089
52495,-1.309555
52496,-1.3110501
52497,-1.2798095
52498,-1.2418999
52499,-1.2320607
52500,-1.2079867
52501,-1.1561896
52502,-1.1182465
52503,-1.0554705
52504,-1.0054657
52505,-0.94151141
52506,-0.87883854
52507,-0.81880351
52508,-0.73032391
52509,-0.66226975
52510,-0.58529837
52511,-0.49946217
52512,-0.43042018
52513,-0.33919383
52514,-0.25024406
52515,-0.16742102
52516,-0.074102741
52517,0.013894168
52518,0.10114147
52519,0.20313491
52520,0.29465658
52521,0.3989801
52522,0.49412744
52523,0.59331212
52524,0.69859222
52525,0.80638033
52526,0.9125099
52527,1.0177989
52528,1.1258245
52529,1.2296607
52530,1.3348131
52531,1.3987332
52532,1.5067275
52533,1.5741443
52534,1.6552286
52535,1.6630153
52536,1.6882892
52537,1.7019642
52538,1.7065304
52539,1.6689094
52540,1.6221557
52541,1.5340397
52542,1.4331329
52543,1.3359123
52544,1.2341104
52545,1.1256854
52546,1.0205727
52547,0.91767447
52548,0.81252882
52549,0.70649704
52550,0.61177473
52551,0.50755544
52552,0.40853006
52553,0.31424965
52554,0.21830829
52555,0.1258319
52556,0.029617444
52557,-0.067263172
52558,-0.15603814
52559,-0.24047551
52560,-0.34095412
52561,-0.42072337
52562,-0.50542745
52563,-0.59002202
52564,-0.66222096
52565,-0.75042059
52566,-0.81511227
52567,-0.89741786
52568,-0.95306701
52569,-1.0010461
52570,-1.0728861
52571,-1.1388011
52572,-1.1710165
52573,-1.2260412
52574,-1.2438355
52575,-1.2879185
52576,-1.3247332
52577,-1.3178149
52578,-1.3394526
52579,-1.3528495
52580,-1.3219956
52581,-1.3209325
52582,-1.3113465
52583,-1.2949036
52584,-1.2702942
52585,-1.2393236
52586,-1.1828437
52587,-1.1219558
52588,-1.0722957
52589,-1.0178501
52590,-0.95790917
52591,-0.89393704
52592,-0.83990694
52593,-0.7826033
52594,-0.70599177
52595,-0.62663764
52596,-0.54424211
52597,-0.45960147
52598,-0.39678284
52599,-0.30702407
52600,-0.23767366
52601,-0.14372208
52602,-0.068807015
52603,0.0099966407
52604,0.10003592
52605,0.17374694
52606,0.27498662
52607,0.36282083
52608,0.44416137
52609,0.52805211
52610,0.62023491
52611,0.71605683
52612,0.80647329
52613,0.89884301
52614,0.99331731
52615,1.0894896
52616,1.1842055
52617,1.2726358
52618,1.3655503
52619,1.4283129
52620,1.4717772
52621,1.5182531
52622,1.5680257
52623,1.5870601
52624,1.6338095
52625,1.6183174
52626,1.5805659
52627,1.5089558
52628,1.4294643
52629,1.3470341
52630,1.2633154
52631,1.1796316
52632,1.0959857
52633,1.0179504
52634,0.93876589
52635,0.85689735
52636,0.77510657
52637,0.6934011
52638,0.62009574
52639,0.5394172
52640,0.45807758
52641,0.37686869
52642,0.2958055
52643,0.21380248
52644,0.14126473
52645,0.059424891
52646,-0.022338791
52647,-0.10401548
52648,-0.18559217
52649,-0.2670534
52650,-0.3483802
52651,-0.42954924
52652,-0.51053155
52653,-0.59310846
52654,-0.67372384
52655,-0.75402766
52656,-0.83394503
52657,-0.91575367
52658,-0.99478252
52659,-1.0730373
52660,-1.1502531
52661,-1.2260352
52662,-1.2997757
52663,-1.3705037
52664,-1.4366167
52665,-1.4954195
52666,-1.5424922
52667,-1.5715093
52668,-1.5758631
52669,-1.5480585
52670,-1.507823
52671,-1.4651437
52672,-1.3956639
52673,-1.3299005
52674,-1.2536427
52675,-1.1785298
52676,-1.1017894
52677,-1.0238826
52678,-0.94265903
52679,-0.86344123
52680,-0.78369078
52681,-0.7035202
52682,-0.62301277
52683,-0.54048494
52684,-0.46940613
52685,-0.38666762
52686,-0.30541198
52687,-0.22401153
52688,-0.14248716
52689,-0.061024925
52690,0.012619119
52691,0.093244822
52692,0.1751518
52693,0.248866
52694,0.32996807
52695,0.40370382
52696,0.48493623
52697,0.56648448
52698,0.6485698
52699,0.7295812
52700,0.81127072
52701,0.89343517
52702,0.97586112
52703,1.0589385
52704,1.1426828
52705,1.2264603
52706,1.3102681
52707,1.3850515
52708,1.4665105
52709,1.5458336
52710,1.6056655
52711,1.6347429
52712,1.6338042
52713,1.6175284
52714,1.5539826
52715,1.481563
52716,1.399571
52717,1.3248519
52718,1.2418115
52719,1.1582747
52720,1.0752508
52721,0.99223128
52722,0.91017951
52723,0.83651622
52724,0.75459747
52725,0.67408718
52726,0.59243369
52727,0.5116968
52728,0.43031724
