Time,root.MelbournePedestrian.d0.s0
53243,1229.0
53244,1853.0
53245,1842.0
53246,1181.0
53247,865.0
53248,720.0
53249,806.0
53250,788.0
53251,606.0
53252,562.0
53253,387.0
53254,243.0
53255,162.0
53256,137.0
53257,86.0
53258,38.0
53259,56.0
53260,23.0
53261,67.0
53262,149.0
53263,284.0
53264,815.0
53265,696.0
53266,777.0
53267,1134.0
53268,1644.0
53269,1483.0
53270,963.0
53271,780.0
53272,702.0
53273,731.0
53274,709.0
53275,499.0
53276,480.0
53277,404.0
53278,250.0
53279,208.0
53280,146.0
53281,70.0
53282,78.0
53283,49.0
53284,35.0
53285,76.0
53286,161.0
53287,328.0
53288,547.0
53289,705.0
53290,891.0
53291,962.0
53292,1626.0
53293,1600.0
53294,1120.0
53295,822.0
53296,590.0
53297,652.0
53298,548.0
53299,482.0
53300,364.0
53301,364.0
53302,196.0
53303,160.0
53304,154.0
53305,118.0
53306,81.0
53307,68.0
53308,55.0
53309,64.0
53310,170.0
53311,345.0
53312,694.0
53313,775.0
53314,979.0
53315,1154.0
53316,1643.0
53317,1781.0
53318,1236.0
53319,1126.0
53320,920.0
53321,771.0
53322,753.0
53323,593.0
53324,498.0
53325,549.0
53326,396.0
53327,306.0
53328,235.0
53329,187.0
53330,116.0
53331,114.0
53332,93.0
53333,66.0
53334,68.0
53335,214.0
53336,324.0
53337,643.0
53338,995.0
53339,1437.0
53340,1669.0
53341,1779.0
53342,1594.0
53343,1388.0
53344,856.0
53345,596.0
53346,489.0
53347,483.0
53348,463.0
53349,387.0
53350,254.0
53351,200.0
53352,122.0
53353,71.0
53354,56.0
53355,15.0
53356,29.0
53357,74.0
53358,183.0
53359,282.0
53360,589.0
53361,613.0
53362,750.0
53363,1000.0
53364,1699.0
53365,1693.0
53366,1083.0
53367,783.0
53368,651.0
53369,735.0
53370,605.0
53371,512.0
53372,475.0
53373,373.0
53374,238.0
53375,249.0
53376,200.0
53377,210.0
53378,188.0
53379,115.0
53380,107.0
53381,50.0
53382,65.0
53383,188.0
53384,324.0
53385,629.0
53386,973.0
53387,1331.0
53388,1581.0
53389,1819.0
53390,1635.0
53391,1332.0
53392,920.0
53393,639.0
53394,475.0
53395,521.0
53396,422.0
53397,338.0
53398,249.0
53399,233.0
53400,267.0
53401,153.0
53402,145.0
53403,135.0
53404,78.0
53405,91.0
53406,127.0
53407,280.0
53408,412.0
53409,796.0
53410,1135.0
53411,1442.0
53412,1708.0
53413,1702.0
53414,1552.0
53415,1274.0
53416,783.0
53417,557.0
53418,567.0
53419,476.0
53420,516.0
53421,339.0
53422,259.0
53423,270.0
53424,112.0
53425,95.0
53426,41.0
53427,43.0
53428,30.0
53429,64.0
53430,114.0
53431,233.0
53432,536.0
53433,612.0
53434,614.0
53435,706.0
53436,1049.0
53437,1049.0
53438,712.0
53439,654.0
53440,729.0
53441,828.0
53442,600.0
53443,568.0
53444,495.0
53445,439.0
53446,265.0
53447,181.0
53448,85.0
53449,48.0
53450,37.0
53451,24.0
53452,35.0
53453,68.0
53454,106.0
53455,345.0
53456,603.0
53457,677.0
53458,771.0
53459,960.0
53460,1482.0
53461,1427.0
53462,934.0
53463,713.0
53464,593.0
53465,742.0
53466,658.0
53467,525.0
53468,359.0
53469,338.0
53470,268.0
53471,143.0
53472,125.0
53473,57.0
53474,49.0
53475,22.0
53476,41.0
53477,52.0
53478,122.0
53479,430.0
53480,1003.0
53481,832.0
53482,880.0
53483,1152.0
53484,1632.0
53485,1602.0
53486,1110.0
53487,1099.0
53488,1278.0
53489,1231.0
53490,1715.0
53491,1932.0
53492,1611.0
53493,921.0
53494,496.0
53495,210.0
53496,166.0
53497,137.0
53498,102.0
53499,72.0
53500,66.0
53501,48.0
53502,77.0
53503,160.0
53504,301.0
53505,587.0
53506,979.0
53507,1433.0
53508,1546.0
53509,1616.0
53510,1360.0
53511,1156.0
53512,852.0
53513,586.0
53514,456.0
53515,476.0
53516,530.0
53517,518.0
53518,509.0
53519,374.0
53520,138.0
53521,75.0
53522,51.0
53523,43.0
53524,42.0
53525,80.0
53526,125.0
53527,277.0
53528,637.0
53529,702.0
53530,851.0
53531,1173.0
53532,1571.0
53533,1508.0
53534,1169.0
53535,1014.0
53536,816.0
53537,709.0
53538,737.0
53539,600.0
53540,463.0
53541,529.0
53542,379.0
53543,326.0
53544,104.0
53545,67.0
53546,56.0
53547,27.0
53548,20.0
53549,33.0
53550,86.0
53551,180.0
53552,449.0
53553,451.0
53554,498.0
53555,644.0
53556,987.0
53557,968.0
53558,768.0
53559,667.0
53560,584.0
53561,687.0
53562,614.0
53563,479.0
53564,422.0
53565,248.0
53566,216.0
53567,214.0
53568,162.0
53569,89.0
53570,54.0
53571,27.0
53572,29.0
53573,78.0
53574,148.0
53575,332.0
53576,615.0
53577,803.0
53578,944.0
53579,1052.0
53580,1750.0
53581,1761.0
53582,1149.0
53583,884.0
53584,783.0
53585,810.0
53586,729.0
53587,599.0
53588,550.0
53589,431.0
53590,368.0
53591,242.0
53592,127.0
53593,90.0
53594,44.0
53595,20.0
53596,35.0
53597,56.0
53598,114.0
53599,282.0
53600,596.0
53601,670.0
53602,844.0
53603,1170.0
53604,1528.0
53605,1614.0
53606,965.0
53607,754.0
53608,700.0
53609,856.0
53610,1496.0
53611,496.0
53612,18.0
53613,13.0
53614,208.0
53615,227.0
53616,128.0
53617,119.0
53618,55.0
53619,34.0
53620,37.0
53621,54.0
53622,133.0
53623,245.0
53624,498.0
53625,541.0
53626,677.0
53627,1001.0
53628,1059.0
53629,1296.0
53630,822.0
53631,658.0
53632,633.0
53633,1002.0
53634,1050.0
53635,1160.0
53636,1172.0
53637,1038.0
53638,662.0
53639,237.0
53640,218.0
53641,195.0
53642,141.0
53643,111.0
53644,77.0
53645,53.0
53646,73.0
53647,189.0
53648,341.0
53649,684.0
53650,978.0
53651,1332.0
53652,1547.0
53653,2333.0
53654,1693.0
53655,1361.0
53656,863.0
53657,589.0
53658,523.0
53659,435.0
53660,470.0
53661,341.0
53662,270.0
53663,144.0
53664,165.0
53665,126.0
53666,96.0
53667,43.0
53668,29.0
53669,84.0
53670,192.0
53671,332.0
53672,641.0
53673,713.0
53674,865.0
53675,1087.0
53676,1718.0
53677,1772.0
53678,1207.0
53679,873.0
53680,869.0
53681,842.0
53682,713.0
53683,594.0
53684,543.0
53685,454.0
53686,288.0
53687,243.0
53688,110.0
53689,92.0
53690,43.0
53691,31.0
53692,22.0
53693,35.0
53694,68.0
53695,214.0
53696,458.0
53697,438.0
53698,463.0
53699,556.0
53700,884.0
53701,913.0
53702,587.0
53703,530.0
53704,494.0
53705,601.0
53706,499.0
53707,419.0
53708,317.0
53709,265.0
53710,191.0
53711,113.0
53712,150.0
53713,62.0
53714,64.0
53715,47.0
53716,22.0
53717,64.0
53718,92.0
53719,244.0
53720,494.0
53721,532.0
53722,941.0
53723,1088.0
53724,1599.0
53725,1479.0
53726,1060.0
53727,667.0
53728,493.0
53729,570.0
53730,503.0
53731,430.0
53732,429.0
53733,334.0
53734,266.0
53735,221.0
53736,105.0
53737,74.0
53738,57.0
53739,34.0
53740,35.0
53741,74.0
53742,94.0
53743,269.0
53744,557.0
53745,737.0
53746,888.0
53747,1137.0
53748,1781.0
53749,1853.0
53750,1260.0
53751,862.0
53752,625.0
53753,811.0
53754,713.0
53755,573.0
53756,520.0
53757,413.0
53758,287.0
53759,201.0
53760,166.0
53761,150.0
53762,151.0
53763,102.0
53764,46.0
53765,79.0
53766,111.0
53767,197.0
53768,463.0
53769,759.0
53770,1092.0
53771,1413.0
53772,1744.0
53773,1932.0
53774,1652.0
53775,1354.0
53776,737.0
53777,578.0
53778,538.0
53779,528.0
53780,453.0
53781,367.0
53782,304.0
53783,274.0
53784,88.0
53785,106.0
53786,34.0
53787,32.0
53788,17.0
53789,60.0
53790,106.0
53791,343.0
53792,569.0
53793,664.0
53794,850.0
53795,1006.0
53796,1430.0
53797,1346.0
53798,984.0
53799,660.0
53800,621.0
53801,723.0
53802,552.0
53803,486.0
53804,490.0
53805,390.0
53806,222.0
53807,155.0
53808,132.0
53809,64.0
53810,55.0
53811,28.0
53812,13.0
53813,36.0
53814,123.0
53815,229.0
53816,494.0
53817,578.0
53818,586.0
53819,763.0
53820,1041.0
53821,1148.0
53822,775.0
53823,742.0
53824,837.0
53825,1131.0
53826,1128.0
53827,1195.0
53828,1226.0
53829,908.0
53830,564.0
53831,207.0
53832,109.0
53833,57.0
53834,42.0
53835,38.0
53836,19.0
53837,68.0
53838,104.0
53839,286.0
53840,727.0
53841,630.0
53842,746.0
53843,921.0
53844,1434.0
53845,1384.0
53846,869.0
53847,650.0
53848,536.0
53849,648.0
53850,608.0
53851,430.0
53852,368.0
53853,265.0
53854,195.0
53855,141.0
53856,235.0
53857,162.0
53858,107.0
53859,67.0
53860,96.0
53861,73.0
53862,77.0
53863,143.0
53864,316.0
53865,548.0
53866,991.0
53867,1246.0
53868,1560.0
53869,1726.0
53870,1664.0
53871,1354.0
53872,1009.0
53873,593.0
53874,410.0
53875,457.0
53876,348.0
53877,288.0
53878,203.0
53879,161.0
53880,175.0
53881,141.0
53882,119.0
53883,98.0
53884,83.0
53885,76.0
53886,146.0
53887,247.0
53888,471.0
53889,827.0
53890,1194.0
53891,1491.0
53892,1690.0
53893,1899.0
53894,1605.0
53895,1277.0
53896,739.0
53897,524.0
53898,621.0
53899,518.0
53900,450.0
53901,303.0
53902,260.0
53903,250.0
53904,117.0
53905,47.0
53906,40.0
53907,33.0
53908,30.0
53909,63.0
53910,108.0
53911,312.0
53912,638.0
53913,676.0
53914,836.0
53915,1072.0
53916,1601.0
53917,1510.0
53918,1065.0
53919,725.0
53920,677.0
53921,767.0
53922,691.0
53923,573.0
53924,482.0
53925,430.0
53926,273.0
53927,191.0
53928,176.0
53929,167.0
53930,140.0
53931,117.0
53932,85.0
53933,58.0
53934,68.0
53935,128.0
53936,268.0
53937,394.0
53938,646.0
53939,1043.0
53940,1207.0
53941,1303.0
53942,1331.0
53943,1055.0
53944,628.0
53945,401.0
53946,381.0
53947,362.0
53948,346.0
53949,329.0
53950,234.0
53951,150.0
53952,164.0
53953,89.0
53954,42.0
53955,25.0
53956,19.0
53957,62.0
53958,168.0
53959,211.0
53960,372.0
53961,508.0
53962,824.0
53963,943.0
53964,1510.0
53965,1641.0
53966,1267.0
53967,1117.0
53968,860.0
53969,707.0
53970,562.0
53971,494.0
53972,331.0
53973,360.0
53974,240.0
53975,239.0
53976,126.0
53977,80.0
53978,26.0
53979,32.0
53980,31.0
53981,40.0
53982,92.0
53983,241.0
53984,483.0
53985,510.0
53986,519.0
53987,709.0
53988,1177.0
53989,1040.0
53990,720.0
53991,701.0
53992,681.0
53993,1066.0
53994,1405.0
53995,1358.0
53996,1210.0
53997,879.0
53998,446.0
53999,170.0
54000,211.0
54001,180.0
54002,178.0
54003,156.0
54004,145.0
54005,126.0
54006,153.0
54007,257.0
54008,454.0
54009,671.0
54010,1234.0
54011,1442.0
54012,1668.0
54013,1627.0
54014,1461.0
54015,1162.0
54016,815.0
54017,536.0
54018,477.0
54019,477.0
54020,481.0
54021,441.0
54022,360.0
54023,310.0
54024,138.0
54025,64.0
54026,42.0
54027,31.0
54028,32.0
54029,48.0
54030,103.0
54031,252.0
54032,498.0
54033,536.0
54034,491.0
54035,583.0
54036,989.0
54037,986.0
54038,573.0
54039,619.0
54040,585.0
54041,717.0
54042,676.0
54043,536.0
54044,441.0
54045,257.0
54046,160.0
54047,150.0
54048,106.0
54049,64.0
54050,64.0
54051,35.0
54052,33.0
54053,49.0
54054,179.0
54055,275.0
54056,482.0
54057,618.0
54058,842.0
54059,1068.0
54060,1597.0
54061,1641.0
54062,1117.0
54063,714.0
54064,565.0
54065,724.0
54066,571.0
54067,481.0
54068,393.0
54069,311.0
54070,212.0
54071,159.0
54072,217.0
54073,136.0
54074,92.0
54075,61.0
54076,57.0
54077,30.0
54078,49.0
54079,95.0
54080,196.0
54081,384.0
54082,630.0
54083,732.0
54084,829.0
54085,796.0
54086,633.0
54087,509.0
54088,484.0
54089,381.0
54090,366.0
54091,350.0
54092,337.0
54093,285.0
54094,268.0
54095,272.0
54096,149.0
54097,92.0
54098,75.0
54099,52.0
54100,17.0
54101,86.0
54102,170.0
54103,331.0
54104,576.0
54105,647.0
54106,853.0
54107,894.0
54108,1298.0
54109,1216.0
54110,720.0
54111,552.0
54112,508.0
54113,560.0
54114,461.0
54115,376.0
54116,372.0
54117,309.0
54118,209.0
54119,204.0
54120,229.0
54121,182.0
54122,132.0
54123,115.0
54124,77.0
54125,77.0
54126,130.0
54127,201.0
54128,399.0
54129,753.0
54130,1086.0
54131,1467.0
54132,1697.0
54133,1759.0
54134,1944.0
54135,1691.0
54136,814.0
54137,601.0
54138,630.0
54139,542.0
54140,489.0
54141,433.0
54142,292.0
54143,202.0
54144,271.0
54145,214.0
54146,127.0
54147,222.0
54148,117.0
54149,61.0
54150,186.0
54151,279.0
54152,474.0
54153,778.0
54154,1322.0
54155,1461.0
54156,1648.0
54157,1781.0
54158,1592.0
54159,1166.0
54160,823.0
54161,689.0
54162,567.0
54163,579.0
54164,540.0
54165,512.0
54166,365.0
54167,266.0
54168,94.0
54169,62.0
54170,43.0
54171,26.0
54172,19.0
54173,36.0
54174,92.0
54175,217.0
54176,523.0
54177,548.0
54178,502.0
54179,649.0
54180,901.0
54181,915.0
54182,741.0
54183,537.0
54184,612.0
54185,879.0
54186,1042.0
54187,1052.0
54188,1010.0
54189,696.0
54190,385.0
54191,197.0
54192,129.0
54193,111.0
54194,75.0
54195,57.0
54196,51.0
54197,33.0
54198,58.0
54199,136.0
54200,224.0
54201,382.0
54202,539.0
54203,686.0
54204,738.0
54205,745.0
54206,635.0
54207,512.0
54208,459.0
54209,438.0
54210,452.0
54211,501.0
54212,451.0
54213,394.0
54214,325.0
54215,243.0
54216,95.0
54217,57.0
54218,55.0
54219,25.0
54220,13.0
54221,49.0
54222,90.0
54223,215.0
54224,405.0
54225,596.0
54226,837.0
54227,1292.0
54228,1836.0
54229,1773.0
54230,1254.0
54231,918.0
54232,702.0
54233,604.0
54234,485.0
54235,441.0
54236,343.0
54237,329.0
54238,220.0
54239,157.0
54240,173.0
54241,154.0
54242,130.0
54243,114.0
54244,111.0
54245,60.0
54246,91.0
54247,237.0
54248,338.0
54249,679.0
54250,1096.0
54251,1353.0
54252,1532.0
54253,1508.0
54254,1506.0
54255,1291.0
54256,867.0
54257,551.0
54258,538.0
54259,499.0
54260,457.0
54261,432.0
54262,306.0
54263,246.0
54264,132.0
54265,85.0
54266,44.0
54267,24.0
54268,23.0
54269,73.0
54270,124.0
54271,303.0
54272,648.0
54273,779.0
54274,803.0
54275,1015.0
54276,1287.0
54277,1352.0
54278,997.0
54279,665.0
54280,542.0
54281,648.0
54282,630.0
54283,462.0
54284,392.0
54285,323.0
54286,253.0
54287,201.0
54288,108.0
54289,90.0
54290,57.0
54291,31.0
54292,29.0
54293,54.0
54294,149.0
54295,293.0
54296,516.0
54297,562.0
54298,642.0
54299,739.0
54300,1212.0
54301,1081.0
54302,767.0
54303,761.0
54304,721.0
54305,735.0
54306,661.0
54307,595.0
54308,469.0
54309,304.0
54310,185.0
54311,141.0
54312,127.0
54313,84.0
54314,62.0
54315,32.0
54316,23.0
54317,90.0
54318,174.0
54319,277.0
54320,662.0
54321,695.0
54322,817.0
54323,1040.0
54324,1576.0
54325,1650.0
54326,1038.0
54327,731.0
54328,618.0
54329,791.0
54330,725.0
54331,560.0
54332,488.0
54333,357.0
54334,242.0
54335,171.0
54336,164.0
54337,127.0
54338,78.0
54339,62.0
54340,56.0
54341,43.0
54342,70.0
54343,181.0
54344,296.0
54345,630.0
54346,1092.0
54347,1352.0
54348,1903.0
54349,2034.0
54350,1753.0
54351,1333.0
54352,764.0
54353,569.0
54354,481.0
54355,440.0
54356,340.0
54357,317.0
54358,228.0
54359,145.0
54360,109.0
54361,83.0
54362,59.0
54363,32.0
54364,38.0
54365,74.0
54366,159.0
54367,272.0
54368,556.0
54369,627.0
54370,934.0
54371,1188.0
54372,1670.0
54373,1814.0
54374,1313.0
54375,1079.0
54376,925.0
54377,837.0
54378,678.0
54379,511.0
54380,454.0
54381,395.0
54382,313.0
54383,241.0
54384,235.0
54385,171.0
54386,88.0
54387,65.0
54388,33.0
54389,73.0
54390,178.0
54391,307.0
54392,692.0
54393,664.0
54394,951.0
54395,1070.0
54396,1752.0
54397,1825.0
54398,1398.0
54399,1302.0
54400,954.0
54401,764.0
54402,728.0
54403,621.0
54404,517.0
54405,501.0
54406,416.0
54407,341.0
54408,113.0
54409,81.0
54410,40.0
54411,40.0
54412,18.0
54413,56.0
54414,129.0
54415,304.0
54416,615.0
54417,690.0
54418,813.0
54419,1071.0
54420,1369.0
54421,1357.0
54422,977.0
54423,752.0
54424,694.0
54425,769.0
54426,665.0
54427,506.0
54428,452.0
54429,411.0
54430,280.0
54431,215.0
54432,210.0
54433,172.0
54434,144.0
54435,114.0
54436,66.0
54437,58.0
54438,77.0
54439,167.0
54440,334.0
54441,645.0
54442,1226.0
54443,1511.0
54444,1684.0
54445,1839.0
54446,1627.0
54447,1255.0
54448,776.0
54449,500.0
54450,506.0
54451,484.0
54452,357.0
54453,286.0
54454,171.0
54455,142.0
54456,122.0
54457,71.0
54458,59.0
54459,45.0
54460,43.0
54461,31.0
54462,135.0
54463,206.0
54464,460.0
54465,464.0
54466,610.0
54467,706.0
54468,1070.0
54469,1037.0
54470,706.0
54471,657.0
54472,737.0
54473,1051.0
54474,1430.0
54475,1737.0
54476,1455.0
54477,1143.0
54478,697.0
54479,217.0
54480,191.0
54481,112.0
54482,75.0
54483,86.0
54484,90.0
54485,53.0
54486,75.0
54487,146.0
54488,325.0
54489,686.0
54490,1020.0
54491,1211.0
54492,1471.0
54493,1628.0
54494,1477.0
54495,1121.0
54496,736.0
54497,450.0
54498,379.0
54499,455.0
54500,304.0
54501,206.0
54502,191.0
54503,136.0
54504,233.0
54505,161.0
54506,143.0
54507,89.0
54508,98.0
54509,43.0
54510,101.0
54511,159.0
54512,328.0
54513,602.0
54514,1004.0
54515,1316.0
54516,1540.0
54517,1610.0
54518,1453.0
54519,1202.0
54520,856.0
54521,529.0
54522,497.0
54523,451.0
54524,450.0
54525,408.0
54526,312.0
54527,258.0
54528,264.0
54529,236.0
54530,206.0
54531,130.0
54532,142.0
54533,120.0
54534,183.0
54535,323.0
54536,554.0
54537,917.0
54538,1279.0
54539,1604.0
54540,1875.0
54541,1700.0
54542,1573.0
54543,1252.0
54544,546.0
54545,390.0
54546,458.0
54547,465.0
54548,322.0
54549,358.0
54550,230.0
54551,236.0
54552,121.0
54553,94.0
54554,50.0
54555,53.0
54556,29.0
54557,95.0
54558,153.0
54559,331.0
54560,639.0
54561,625.0
54562,813.0
54563,908.0
54564,1628.0
54565,1484.0
54566,1125.0
54567,710.0
54568,520.0
54569,491.0
54570,418.0
54571,427.0
54572,350.0
54573,291.0
54574,232.0
54575,140.0
54576,229.0
54577,128.0
54578,133.0
54579,96.0
54580,86.0
54581,46.0
54582,63.0
54583,161.0
54584,335.0
54585,668.0
54586,1039.0
54587,1241.0
54588,1575.0
54589,1744.0
54590,1637.0
54591,1340.0
54592,799.0
54593,568.0
54594,466.0
54595,443.0
54596,401.0
54597,359.0
54598,230.0
54599,174.0
54600,150.0
54601,89.0
54602,39.0
54603,38.0
54604,30.0
54605,45.0
54606,74.0
54607,223.0
54608,508.0
54609,448.0
54610,578.0
54611,703.0
54612,1004.0
54613,1044.0
54614,770.0
54615,632.0
54616,628.0
54617,683.0
54618,623.0
54619,487.0
54620,494.0
54621,331.0
54622,238.0
54623,158.0
54624,106.0
54625,90.0
54626,46.0
54627,34.0
54628,21.0
54629,40.0
54630,88.0
54631,428.0
54632,918.0
54633,607.0
54634,527.0
54635,583.0
54636,984.0
54637,919.0
54638,631.0
54639,654.0
54640,666.0
54641,874.0
54642,1114.0
54643,1027.0
54644,850.0
54645,662.0
54646,312.0
54647,115.0
54648,118.0
54649,68.0
54650,62.0
54651,33.0
54652,26.0
54653,75.0
54654,177.0
54655,299.0
54656,655.0
54657,749.0
54658,802.0
54659,1116.0
54660,1771.0
54661,1758.0
54662,1140.0
54663,866.0
54664,729.0
54665,819.0
54666,629.0
54667,539.0
54668,463.0
54669,393.0
54670,277.0
54671,171.0
54672,128.0
54673,98.0
54674,58.0
54675,29.0
54676,37.0
54677,40.0
54678,64.0
54679,230.0
54680,419.0
54681,500.0
54682,589.0
54683,572.0
54684,1030.0
54685,1020.0
54686,663.0
54687,632.0
54688,634.0
54689,760.0
54690,578.0
54691,581.0
54692,454.0
54693,401.0
54694,218.0
54695,207.0
54696,176.0
54697,170.0
54698,117.0
54699,69.0
54700,40.0
54701,29.0
54702,53.0
54703,164.0
54704,358.0
54705,653.0
54706,891.0
54707,1181.0
54708,1412.0
54709,1393.0
54710,1291.0
54711,995.0
54712,815.0
54713,484.0
54714,441.0
54715,363.0
54716,272.0
54717,281.0
54718,174.0
54719,125.0
54720,119.0
54721,90.0
54722,87.0
54723,48.0
54724,36.0
54725,73.0
54726,129.0
54727,323.0
54728,609.0
54729,704.0
54730,817.0
54731,1001.0
54732,1631.0
54733,1680.0
54734,1141.0
54735,767.0
54736,691.0
54737,746.0
54738,595.0
54739,585.0
54740,511.0
54741,427.0
54742,285.0
54743,304.0
54744,243.0
54745,190.0
54746,115.0
54747,131.0
54748,131.0
54749,112.0
54750,158.0
54751,317.0
54752,682.0
54753,1079.0
54754,1525.0
54755,1466.0
54756,1539.0
54757,1550.0
54758,1490.0
54759,1088.0
54760,696.0
54761,582.0
54762,638.0
54763,544.0
54764,506.0
54765,464.0
54766,378.0
54767,250.0
54768,132.0
54769,89.0
54770,45.0
54771,52.0
54772,23.0
54773,91.0
54774,158.0
54775,300.0
54776,599.0
54777,764.0
54778,904.0
54779,1019.0
54780,1507.0
54781,1696.0
54782,1104.0
54783,654.0
54784,733.0
54785,720.0
54786,644.0
54787,446.0
54788,401.0
54789,441.0
54790,331.0
54791,210.0
54792,93.0
54793,58.0
54794,20.0
54795,20.0
54796,25.0
54797,43.0
54798,88.0
54799,164.0
54800,309.0
54801,418.0
54802,549.0
54803,551.0
54804,1013.0
54805,965.0
54806,668.0
54807,643.0
54808,704.0
54809,1150.0
54810,1466.0
54811,1439.0
54812,1206.0
54813,795.0
54814,365.0
54815,130.0
54816,119.0
54817,70.0
54818,37.0
54819,20.0
54820,20.0
54821,50.0
54822,123.0
54823,242.0
54824,534.0
54825,595.0
54826,561.0
54827,601.0
54828,1018.0
54829,1035.0
54830,678.0
54831,670.0
54832,603.0
54833,675.0
54834,610.0
54835,438.0
54836,325.0
54837,201.0
54838,179.0
54839,129.0
54840,113.0
54841,111.0
54842,52.0
54843,30.0
54844,29.0
54845,26.0
54846,86.0
54847,182.0
54848,376.0
54849,432.0
54850,478.0
54851,600.0
54852,825.0
54853,873.0
54854,638.0
54855,642.0
54856,579.0
54857,734.0
54858,604.0
54859,535.0
54860,399.0
54861,445.0
54862,303.0
54863,199.0
54864,152.0
54865,76.0
54866,59.0
54867,40.0
54868,48.0
54869,29.0
54870,81.0
54871,245.0
54872,432.0
54873,540.0
54874,526.0
54875,704.0
54876,1147.0
54877,1087.0
54878,807.0
54879,679.0
54880,782.0
54881,1096.0
54882,1427.0
54883,1517.0
54884,1328.0
54885,983.0
54886,445.0
54887,220.0
54888,88.0
54889,79.0
54890,60.0
54891,46.0
54892,25.0
54893,66.0
54894,178.0
54895,377.0
54896,639.0
54897,745.0
54898,878.0
54899,1082.0
54900,1515.0
54901,1585.0
54902,1043.0
54903,718.0
54904,583.0
54905,633.0
54906,635.0
54907,466.0
54908,379.0
54909,314.0
54910,199.0
54911,117.0
54912,107.0
54913,47.0
54914,62.0
54915,26.0
54916,25.0
54917,38.0
54918,111.0
54919,214.0
54920,425.0
54921,618.0
54922,624.0
54923,731.0
54924,1035.0
54925,1123.0
54926,629.0
54927,630.0
54928,682.0
54929,709.0
54930,572.0
54931,479.0
54932,343.0
54933,258.0
54934,177.0
54935,144.0
54936,185.0
54937,133.0
54938,101.0
54939,65.0
54940,49.0
54941,75.0
54942,132.0
54943,327.0
54944,624.0
54945,661.0
54946,886.0
54947,1112.0
54948,1794.0
54949,1705.0
54950,1149.0
54951,1097.0
54952,983.0
54953,780.0
54954,708.0
54955,605.0
54956,578.0
54957,457.0
54958,390.0
54959,283.0
54960,109.0
54961,70.0
54962,43.0
54963,46.0
54964,21.0
54965,70.0
54966,161.0
54967,251.0
54968,648.0
54969,552.0
54970,726.0
54971,1009.0
54972,1585.0
54973,1580.0
54974,904.0
54975,700.0
54976,569.0
54977,604.0
54978,554.0
54979,373.0
54980,286.0
54981,313.0
54982,229.0
54983,143.0
54984,72.0
54985,48.0
54986,39.0
54987,37.0
54988,31.0
54989,69.0
54990,141.0
54991,250.0
54992,573.0
54993,662.0
54994,792.0
54995,1043.0
54996,1642.0
54997,1625.0
54998,1050.0
54999,739.0
55000,677.0
55001,766.0
55002,626.0
55003,489.0
55004,398.0
55005,381.0
55006,228.0
55007,151.0
55008,237.0
55009,138.0
55010,144.0
55011,94.0
55012,72.0
55013,56.0
55014,100.0
55015,190.0
55016,356.0
55017,569.0
55018,908.0
55019,1352.0
55020,1570.0
55021,1666.0
55022,1519.0
55023,1254.0
55024,893.0
55025,533.0
55026,533.0
55027,471.0
55028,507.0
55029,396.0
55030,284.0
55031,199.0
55032,264.0
55033,258.0
55034,150.0
55035,130.0
55036,61.0
55037,76.0
55038,172.0
55039,301.0
55040,437.0
55041,765.0
55042,1114.0
55043,1394.0
55044,1536.0
55045,1558.0
55046,1353.0
55047,1103.0
55048,764.0
55049,572.0
55050,430.0
55051,408.0
55052,439.0
55053,447.0
55054,308.0
55055,268.0
55056,266.0
55057,167.0
55058,181.0
55059,179.0
55060,107.0
55061,81.0
55062,134.0
55063,260.0
55064,420.0
