Time,root.Fungi.d0.s0
24442,0.73338809
24443,0.76530112
24444,0.8108708
24445,0.87025652
24446,0.91758315
24447,0.92496316
24448,0.91203275
24449,0.90510259
24450,0.89734941
24451,0.87732283
24452,0.84524186
24453,0.8327066
24454,0.85974621
24455,0.91583394
24456,0.99273834
24457,1.055593
24458,1.0704165
24459,1.0520872
24460,1.0187433
24461,0.96900633
24462,0.90073729
24463,0.83858349
24464,0.82794531
24465,0.85616649
24466,0.8926645
24467,0.92320431
24468,0.91208285
24469,0.87240395
24470,0.85446692
24471,0.85102543
24472,0.81618623
24473,0.75801229
24474,0.74191829
24475,0.76567429
24476,0.75781192
24477,0.70578402
24478,0.62602125
24479,0.55961852
24480,0.50960114
24481,0.47921123
24482,0.46839099
24483,0.4760911
24484,0.49511225
24485,0.49289532
24486,0.46968387
24487,0.44994537
24488,0.43819408
24489,0.43902051
24490,0.44947722
24491,0.43332222
24492,0.38476005
24493,0.34307813
24494,0.3175701
24495,0.26294148
24496,0.16596842
24497,0.11900734
24498,0.16127671
24499,0.19566305
24500,0.16966019
24501,0.12437235
24502,0.087199889
24503,0.059842888
24504,0.061017882
24505,0.092304013
24506,0.099428045
24507,0.066649963
24508,0.050519075
24509,0.072800797
24510,0.082099658
24511,0.053516865
24512,0.039672931
24513,0.07240699
24514,0.10653082
24515,0.10820717
24516,0.079906424
24517,0.023927736
24518,-0.014429324
24519,0.01766917
24520,0.068312399
24521,0.062504994
24522,0.4361727
24523,0.63840356
24524,0.93488186
24525,1.2927831
24526,1.4526168
24527,1.3645679
24528,1.2452407
24529,1.1632426
24530,1.1381775
24531,1.1773013
24532,1.2748956
24533,1.4258831
24534,1.5042016
24535,1.4397101
24536,1.3417365
24537,1.2857496
24538,1.2747366
24539,1.3432919
24540,1.4914213
24541,1.5605211
24542,1.4995621
24543,1.4098021
24544,1.3345161
24545,1.2864751
24546,1.2723145
24547,1.2953325
24548,1.3576699
24549,1.4749326
24550,1.6592255
24551,1.7878986
24552,1.7423371
24553,1.6219177
24554,1.5469044
24555,1.513592
24556,1.5160458
24557,1.5492372
24558,1.6040774
24559,1.6694757
24560,1.7211679
24561,1.7682558
24562,1.8378136
24563,1.9173352
24564,1.9605147
24565,1.9848738
24566,2.0761291
24567,2.2358443
24568,2.4263937
24569,2.6426053
24570,2.8982274
24571,3.2213335
24572,3.5450468
24573,3.7011509
24574,3.7877897
24575,4.1257969
24576,4.6521649
24577,5.052887
24578,5.2950449
24579,5.3624244
24580,5.2948288
24581,5.3292369
24582,5.5103897
24583,5.89183
24584,6.4759862
24585,7.18714
24586,7.9949374
24587,8.7516458
24588,9.4197358
24589,10.116881
24590,10.887186
24591,11.760486
24592,12.750076
24593,13.857657
24594,15.082246
24595,16.236159
24596,17.194742
24597,17.794269
24598,17.901027
24599,17.734402
24600,17.51845
24601,17.272983
24602,17.430353
24603,18.154731
24604,19.023098
24605,19.823248
24606,20.394316
24607,20.640252
24608,20.808955
24609,21.084826
24610,21.690471
24611,22.831493
24612,24.503283
24613,26.70051
24614,29.487369
24615,32.95583
24616,36.65715
24617,39.802364
24618,41.488394
24619,39.814503
24620,34.988528
24621,27.716355
24622,18.941159
24623,11.537995
24624,5.8213872
24625,2.187195
24626,0.4763981
24627,-0.26252075
24628,-0.25172015
24629,-0.076890401
24630,0.15322225
24631,0.3521096
24632,0.50179144
24633,0.60522293
24634,0.67099087
24635,0.69617021
24636,0.66844322
24637,0.60433052
24638,0.58060054
24639,0.60728752
24640,0.69025886
24641,0.81373503
24642,0.86392297
24643,0.82994692
24644,0.80512454
24645,0.80953705
24646,0.82252039
24647,0.83708018
24648,0.83609266
24649,0.81659617
24650,0.85224075
24651,0.971546
24652,1.0570201
24653,1.0484887
24654,1.0190427
24655,1.015156
24656,1.0523641
24657,1.1428096
24658,1.2028392
24659,1.1509229
24660,1.0699891
24661,1.0611353
24662,1.0926527
24663,1.1164768
24664,1.131834
24665,1.1216913
24666,1.0764412
24667,1.0378505
24668,1.0356567
24669,1.0475771
24670,1.0539424
24671,1.0348285
24672,0.96818366
24673,0.88637347
24674,0.83385609
24675,0.81028276
24676,0.81461209
24677,0.82169562
24678,0.77987187
24679,0.70006015
24680,0.61345168
24681,0.53983067
24682,0.53491679
24683,0.58115592
24684,0.59885699
24685,0.58411405
24686,0.55351907
24687,0.51404636
24688,0.49378464
24689,0.49370312
24690,0.48857509
24691,0.47243789
24692,0.43640789
24693,0.38094318
24694,0.33932982
24695,0.32160564
24696,0.32039043
24697,0.3048463
24698,0.26706074
24699,0.1836998
24700,0.065565911
24701,0.004603163
24702,0.011614819
24703,0.038399305
24704,0.069975373
24705,0.060433063
24706,0.002321145
24707,-0.025394573
24708,0.00166332
24709,0.033902757
24710,0.051067106
24711,0.056436538
24712,0.05180387
24713,0.047855192
24714,0.050950614
24715,0.031001322
24716,-0.034512152
24717,-0.10873533
24718,-0.15736874
24719,-0.16702108
24720,-0.12207376
24721,-0.050690624
24722,0.006467451
24723,0.94049955
24724,1.1035674
24725,1.2493587
24726,1.3799065
24727,1.4426262
24728,1.4269215
24729,1.3700165
24730,1.2869043
24731,1.2415367
24732,1.2558824
24733,1.2615714
24734,1.228386
24735,1.2288553
24736,1.3032432
24737,1.377559
24738,1.4007272
24739,1.3782204
24740,1.3734187
24741,1.4040215
24742,1.4636202
24743,1.5465633
24744,1.5714592
24745,1.5057862
24746,1.4282955
24747,1.3796758
24748,1.3622434
24749,1.3774401
24750,1.4203546
24751,1.4871719
24752,1.536389
24753,1.5278687
24754,1.505739
24755,1.5234032
24756,1.5541739
24757,1.5580058
24758,1.5457838
24759,1.5381095
24760,1.5572811
24761,1.6519715
24762,1.7710601
24763,1.7712132
24764,1.6930362
24765,1.6971202
24766,1.7861544
24767,1.9197294
24768,2.0783275
24769,2.1856625
24770,2.2312479
24771,2.2696261
24772,2.41217
24773,2.6293548
24774,2.8396625
24775,3.0918185
24776,3.5448219
24777,4.1458621
24778,4.6595127
24779,5.0919748
24780,5.571685
24781,6.1346341
24782,6.8953388
24783,7.8676302
24784,9.0214698
24785,10.334304
24786,11.651498
24787,12.922322
24788,13.985356
24789,14.796754
24790,15.4354
24791,15.939253
24792,16.550777
24793,17.372216
24794,18.154128
24795,18.760074
24796,19.047119
24797,18.9211
24798,18.56564
24799,18.130701
24800,17.819895
24801,17.841166
24802,18.196396
24803,18.926509
24804,20.03411
24805,21.025173
24806,21.654684
24807,21.923592
24808,21.835323
24809,21.927558
24810,22.60022
24811,24.267151
24812,27.310577
24813,31.16062
24814,35.157538
24815,38.400915
24816,39.602176
24817,38.391762
24818,34.13848
24819,27.485165
24820,19.832284
24821,12.05272
24822,6.2969779
24823,2.5616812
24824,0.48315784
24825,-0.18967762
24826,-0.32705221
24827,-0.089232206
24828,0.17324992
24829,0.40353113
24830,0.53536783
24831,0.56955696
24832,0.59604371
24833,0.63352263
24834,0.67504845
24835,0.70044011
24836,0.7048358
24837,0.67554626
24838,0.63629295
24839,0.69538679
24840,0.8401366
24841,0.93340927
24842,0.96131016
24843,0.96934465
24844,0.96688371
24845,0.96082061
24846,0.95380313
24847,0.95792935
24848,0.97726649
24849,1.021389
24850,1.0913164
24851,1.1304859
24852,1.1164127
24853,1.115986
24854,1.1633464
24855,1.2072987
24856,1.2154589
24857,1.2225969
24858,1.255895
24859,1.2781961
24860,1.2532862
24861,1.2262893
24862,1.2522157
24863,1.2924583
24864,1.2887415
24865,1.2408163
24866,1.1677441
24867,1.0809846
24868,1.0362915
24869,1.0733169
24870,1.1161063
24871,1.0976146
24872,1.0469709
24873,0.99641468
24874,0.94817116
24875,0.9052677
24876,0.88100358
24877,0.89776026
24878,0.92571696
24879,0.90283402
24880,0.82760876
24881,0.70094311
24882,0.55291931
24883,0.47502023
24884,0.46178335
24885,0.46933458
24886,0.49040439
24887,0.51065303
24888,0.52593982
24889,0.52277
24890,0.50164817
24891,0.48171698
24892,0.46500512
24893,0.4348205
24894,0.38741029
24895,0.32722481
24896,0.2556061
24897,0.18069746
24898,0.13652526
24899,0.12482927
24900,0.13516488
24901,0.16097159
24902,0.16926485
24903,0.15582008
24904,0.13501792
24905,0.1105926
24906,0.088145946
24907,0.068841668
24908,0.046898014
24909,0.021844304
24910,0.026410052
24911,0.07256164
24912,0.10799543
24913,0.10683348
24914,0.08545638
24915,0.053931208
24916,0.02898114
24917,0.023123725
24918,0.020154136
24919,0.004990985
24920,-0.021688856
24921,-0.059095935
24922,-0.078463511
24923,-0.038295378
24924,0.40992258
24925,0.48810792
24926,0.52585761
24927,0.52010694
24928,0.5514715
24929,0.63209141
24930,0.65033687
24931,0.57752865
24932,0.52989977
24933,0.54928355
24934,0.56706175
24935,0.5514705
24936,0.50087533
24937,0.41488382
24938,0.35774195
24939,0.37379866
24940,0.45841686
24941,0.55789336
24942,0.65599949
24943,0.73838178
24944,0.79784559
24945,0.78219602
24946,0.67162366
24947,0.55777745
24948,0.48850417
24949,0.5057066
24950,0.63539387
24951,0.77001974
24952,0.82610788
24953,0.81151148
24954,0.73382535
24955,0.70321404
24956,0.85299686
24957,1.0175086
24958,0.94882256
24959,0.73699157
24960,0.55099657
24961,0.45354112
24962,0.57623199
24963,0.82573242
24964,0.93608399
24965,0.93118947
24966,0.93914017
24967,0.97208837
24968,1.0383109
24969,1.1299016
24970,1.2028889
24971,1.2512286
24972,1.3188002
24973,1.4952039
24974,1.7379013
24975,1.9346364
24976,2.1640513
24977,2.6800201
24978,3.4601058
24979,4.3572224
24980,5.3553261
24981,6.4439797
24982,7.6679181
24983,9.2880547
24984,11.313287
24985,13.512845
24986,15.765006
24987,17.361243
24988,18.10487
24989,17.701711
24990,16.108714
24991,14.114951
24992,12.033319
24993,10.518561
24994,9.860519
24995,10.009154
24996,10.935033
24997,12.406006
24998,14.267023
24999,15.971177
25000,17.071815
25001,17.858062
25002,18.625196
25003,19.375017
25004,20.146642
25005,20.944554
25006,21.366591
25007,21.215803
25008,20.661072
25009,19.806415
25010,18.991213
25011,18.467904
25012,18.511195
25013,19.374807
25014,20.885794
25015,22.843937
25016,25.431094
25017,28.908144
25018,32.990988
25019,37.177378
25020,40.594734
25021,41.396158
25022,39.322041
25023,33.856887
25024,25.798481
25025,17.761291
25026,10.331525
25027,5.0343347
25028,1.8812188
25029,0.19610555
25030,-0.24916885
25031,-0.29165442
25032,-0.097465183
25033,0.12830412
25034,0.34302582
25035,0.51929153
25036,0.57745983
25037,0.53707241
25038,0.48545448
25039,0.43741675
25040,0.42401904
25041,0.45166621
25042,0.53543333
25043,0.66613766
25044,0.76561872
25045,0.8216701
25046,0.85669182
25047,0.87258702
25048,0.83026237
25049,0.72421613
25050,0.64775019
25051,0.63394802
25052,0.69114394
25053,0.82029744
25054,0.91713214
25055,0.9281146
25056,0.90771212
25057,0.89052399
25058,0.87911564
25059,0.8754916
25060,0.8519183
25061,0.78136605
25062,0.71485573
25063,0.7145865
25064,0.76033589
25065,0.82145878
25066,0.89686419
25067,0.9412538
25068,0.92841769
25069,0.87404884
25070,0.78939204
25071,0.74069022
25072,0.78641626
25073,0.84005552
25074,0.80585616
25075,0.72395623
25076,0.64955023
25077,0.59746361
25078,0.59211745
25079,0.60763538
25080,0.59001867
25081,0.55403357
25082,0.54066846
25083,0.53985151
25084,0.51495376
25085,0.46526218
25086,0.397546
25087,0.32633239
25088,0.31530698
25089,0.35773398
25090,0.36999165
25091,0.34428748
25092,0.32020265
25093,0.30370338
25094,0.2769074
25095,0.23740538
25096,0.21025121
25097,0.20300021
25098,0.21397571
25099,0.23617188
25100,0.26248451
25101,0.26014059
25102,0.22623627
25103,0.17230767
25104,0.10309003
25105,0.040732889
25106,-0.008636944
25107,-0.032260835
25108,-0.026539951
25109,0.009713726
25110,0.073690334
25111,0.094308467
25112,0.044285022
25113,-0.009073876
25114,-0.032051793
25115,-0.017061204
25116,0.040229717
25117,0.082045038
25118,0.065128622
25119,0.014243512
25120,-0.047564
25121,-0.081739515
25122,-0.043316156
25123,0.018616829
25124,0.033150851
25125,0.12016883
25126,0.2818739
25127,0.45342361
25128,0.47849147
25129,0.39631003
25130,0.33931921
25131,0.31585306
25132,0.3382361
25133,0.42100339
25134,0.52322811
25135,0.58521137
25136,0.62879873
25137,0.69389867
25138,0.76035324
25139,0.78260052
25140,0.77267173
25141,0.76659836
25142,0.75351854
25143,0.69218527
25144,0.60099319
25145,0.56497602
25146,0.59268181
25147,0.68329597
25148,0.8237896
25149,0.9352913
25150,1.0016035
25151,1.000751
25152,0.93575932
25153,0.88475844
25154,0.86709047
25155,0.86818186
25156,0.88337757
25157,0.89820528
25158,0.84841714
25159,0.75423371
25160,0.76955285
25161,0.89618653
25162,0.9826268
25163,1.0014633
25164,0.96822788
25165,0.89623664
25166,0.90094312
25167,1.0094089
25168,1.1092335
25169,1.1627299
25170,1.2305805
25171,1.3381282
25172,1.4430848
25173,1.5239182
25174,1.6528843
25175,1.876326
25176,2.0859211
25177,2.1954332
25178,2.3593609
25179,2.7312396
25180,3.2520862
25181,3.8486695
25182,4.521372
25183,5.2896661
25184,6.1662201
25185,7.3492605
25186,8.9554233
25187,10.902732
25188,13.131492
25189,15.289042
25190,17.058185
25191,17.954574
25192,17.431969
25193,15.982522
25194,14.294734
25195,12.615629
25196,11.360701
25197,10.639354
25198,10.665416
25199,11.281385
25200,12.069665
25201,13.040158
25202,14.2874
25203,15.755384
25204,17.206488
25205,18.585159
25206,19.739334
25207,20.649736
25208,21.22741
25209,21.301902
25210,20.959069
25211,20.408976
25212,19.769129
25213,19.348623
25214,19.155512
25215,19.152324
25216,19.355358
25217,19.847472
25218,20.720194
25219,22.406943
25220,24.956585
25221,28.274365
25222,32.189063
25223,35.388642
25224,37.468542
25225,37.243754
25226,34.394277
25227,29.117086
25228,21.588042
25229,14.294137
25230,8.272906
25231,3.6136096
25232,0.85055743
25233,-0.078788233
25234,-0.32718731
25235,-0.16481681
25236,0.10447585
25237,0.39191512
25238,0.55209349
25239,0.54632032
25240,0.50834429
25241,0.48833927
25242,0.45641942
25243,0.40021654
25244,0.40163504
25245,0.50655165
25246,0.64015653
25247,0.75042376
25248,0.82221363
25249,0.84250677
25250,0.8210567
25251,0.76837548
25252,0.7239206
25253,0.74053053
25254,0.79684175
25255,0.85725407
25256,0.92077772
25257,0.94920172
25258,0.91846454
25259,0.88419704
25260,0.88989297
25261,0.94559128
25262,1.0610761
25263,1.1638974
25264,1.1657315
25265,1.1012634
25266,1.0229886
25267,0.96076891
25268,0.96860178
25269,1.0207422
25270,1.0568501
25271,1.0695125
25272,1.0446633
25273,0.98813756
25274,0.92198852
25275,0.85886343
25276,0.84314871
25277,0.8670689
25278,0.86747198
25279,0.8375591
25280,0.78969783
25281,0.72605946
25282,0.65880126
25283,0.61832996
25284,0.59658725
25285,0.56461376
25286,0.5284054
25287,0.51773606
25288,0.52713776
25289,0.51864527
25290,0.49679072
25291,0.51437594
25292,0.5667533
25293,0.55967227
25294,0.48249394
25295,0.41129542
25296,0.36289777
25297,0.3134534
25298,0.25865977
25299,0.24975309
25300,0.30261986
25301,0.33777652
25302,0.32005713
25303,0.26748772
25304,0.19023483
25305,0.1234964
25306,0.09073564
25307,0.090776921
25308,0.11067754
25309,0.14214608
25310,0.11372509
25311,0.006506681
25312,-0.064850197
25313,-0.054964075
25314,-0.02335358
25315,0.000314065
25316,0.019541071
25317,0.036488746
25318,0.056500912
25319,0.083574984
25320,0.10466832
25321,0.1076425
25322,0.092792372
25323,0.060461817
25324,0.026843443
25325,0.015295394
25326,0.40146846
25327,0.44510837
25328,0.53972826
25329,0.64182071
25330,0.72554214
25331,0.72164303
25332,0.62576572
25333,0.49062344
25334,0.37838425
25335,0.3177062
25336,0.35021619
25337,0.44291144
25338,0.53623846
25339,0.61720554
25340,0.66010284
25341,0.65500225
25342,0.57799318
25343,0.47837567
25344,0.51927483
25345,0.64526716
25346,0.58848536
25347,0.36268882
25348,0.16894914
25349,0.050425399
25350,0.10676729
25351,0.33741426
25352,0.60655489
25353,0.8723235
25354,1.0012261
25355,0.96448713
25356,0.84604203
25357,0.67270114
25358,0.48038663
25359,0.42856977
25360,0.52202195
25361,0.6821307
25362,0.88304173
25363,1.0283293
25364,1.0914151
25365,0.99992485
25366,0.75525148
25367,0.58122643
25368,0.54902555
25369,0.75441866
25370,1.2174255
25371,1.582799
25372,1.7005387
25373,1.7490351
25374,1.8232532
25375,1.9824768
25376,2.2649321
25377,2.6458414
25378,3.1054796
25379,3.8009987
25380,4.8885708
25381,6.264733
25382,7.8010293
25383,9.495968
25384,11.312478
25385,13.230044
25386,15.092019
25387,16.802223
25388,17.780625
25389,17.60676
25390,16.550964
25391,14.856388
25392,12.912122
25393,11.156979
25394,9.9700389
25395,9.8805431
25396,10.651912
25397,11.872496
25398,13.470806
25399,15.312128
25400,17.110448
25401,18.149181
25402,18.566119
25403,18.897605
25404,19.195638
25405,19.512759
25406,19.822105
25407,19.974498
25408,19.951027
25409,19.771028
25410,19.471552
25411,19.061125
25412,18.557505
25413,18.234496
25414,18.867228
25415,20.548288
25416,23.434459
25417,27.405099
25418,31.89045
25419,36.520404
25420,39.682218
25421,40.931232
25422,38.875227
25423,33.440197
25424,26.177724
25425,17.664454
25426,10.410685
25427,5.1189329
25428,1.7559445
25429,0.26774448
25430,-0.32301631
25431,-0.42407304
25432,-0.10777599
25433,0.19279118
25434,0.41215116
25435,0.60005969
25436,0.75949683
25437,0.81732624
25438,0.76352998
25439,0.71563586
25440,0.70970276
25441,0.72937447
25442,0.76916279
25443,0.85195564
25444,0.98699787
25445,1.0995152
25446,1.1473165
25447,1.1598103
25448,1.1574754
25449,1.1655483
25450,1.2057312
25451,1.2555232
25452,1.290674
25453,1.3206096
25454,1.3579653
25455,1.3970783
25456,1.4285238
25457,1.4520517
25458,1.4585375
25459,1.4422186
25460,1.4118135
25461,1.3741395
25462,1.3537791
25463,1.3746909
25464,1.3982176
25465,1.3772323
25466,1.3351973
25467,1.3075771
25468,1.2870658
25469,1.2595676
25470,1.2214331
25471,1.1651689
25472,1.1062213
25473,1.0874773
25474,1.0895763
25475,1.0400619
25476,0.95266997
25477,0.90695254
25478,0.90894949
25479,0.9462273
25480,1.0023297
25481,0.98405679
25482,0.87504602
25483,0.7135306
25484,0.59513605
25485,0.53653463
25486,0.57460614
25487,0.67377433
25488,0.69209705
25489,0.63651819
25490,0.60033534
25491,0.58834241
25492,0.56180623
25493,0.51696476
25494,0.4710476
25495,0.42913851
25496,0.40679947
25497,0.40394597
25498,0.37130952
25499,0.29685591
25500,0.23065652
25501,0.19105
25502,0.17611813
25503,0.18438511
25504,0.18721084
25505,0.16902435
25506,0.13317044
25507,0.081878818
25508,0.017942814
25509,-0.027885004
25510,-0.046365683
25511,-0.026089118
25512,0.034518992
25513,0.085158952
25514,0.10494835
25515,0.085175795
25516,0.022224219
25517,-0.033403004
25518,-0.050987482
25519,-0.042197435
25520,-0.01577129
25521,0.025253878
25522,0.078051547
25523,0.11561222
25524,0.10643409
25525,0.059470053
25526,-0.012298777
25527,0.474428
25528,0.60139897
25529,0.71065077
25530,0.77564989
25531,0.79669529
25532,0.77790902
25533,0.71955045
25534,0.67771973
25535,0.71857932
25536,0.78663965
25537,0.80084659
25538,0.77908442
25539,0.75451362
25540,0.7246596
25541,0.68271799
25542,0.64215433
25543,0.63923153
25544,0.67408876
25545,0.74091923
25546,0.81650486
25547,0.81088163
25548,0.74571415
25549,0.77168566
25550,0.88636429
25551,0.95214059
25552,0.9539395
25553,0.95600114
25554,0.9696474
25555,0.97171509
25556,0.95726353
25557,0.9415791
25558,0.92954451
25559,0.92598527
25560,0.95232339
25561,1.0012272
25562,1.018128
25563,1.0013098
25564,0.99700728
25565,1.0178426
25566,1.0974218
25567,1.2333753
25568,1.301081
25569,1.2702605
25570,1.2443402
25571,1.260144
25572,1.3156953
25573,1.4091101
25574,1.4971093
25575,1.5585479
25576,1.7459493
25577,2.1573231
25578,2.6225317
25579,3.0061271
25580,3.4414216
25581,4.0608965
25582,4.8725843
25583,5.8864576
25584,7.1026538
25585,8.5247592
25586,10.154247
25587,11.974936
25588,13.975342
