Time,root.GunPointOldVersusYoung.d0.s0
37041,268.65686
37042,268.51379
37043,268.16799
37044,267.97553
37045,267.62626
37046,267.34411
37047,267.1765
37048,266.92914
37049,266.80557
37050,297.58563
37051,297.57519
37052,297.6452
37053,297.56024
37054,297.84468
37055,297.88284
37056,298.1919
37057,298.26563
37058,298.55875
37059,299.49702
37060,302.60433
37061,309.76832
37062,321.76835
37063,338.46206
37064,359.84288
37065,381.69381
37066,405.47091
37067,427.87432
37068,449.06111
37069,463.67103
37070,475.86102
37071,483.14325
37072,487.10012
37073,489.24213
37074,490.49744
37075,491.37266
37076,492.02045
37077,492.30875
37078,492.50982
37079,492.13293
37080,492.59881
37081,492.95758
37082,493.32567
37083,493.13374
37084,493.27311
37085,493.03651
37086,493.14154
37087,492.9471
37088,493.11831
37089,492.909
37090,492.94835
37091,493.18238
37092,493.20545
37093,492.99483
37094,493.52917
37095,493.13661
37096,492.99678
37097,492.83581
37098,493.05102
37099,492.87104
37100,493.08968
37101,492.88398
37102,492.68987
37103,492.55731
37104,492.32708
37105,492.30736
37106,492.50316
37107,492.31736
37108,492.40086
37109,492.44409
37110,492.27128
37111,492.1246
37112,492.25131
37113,492.69038
37114,492.40504
37115,492.25714
37116,492.29744
37117,491.5194
37118,491.80212
37119,491.45238
37120,491.88747
37121,491.96811
37122,492.10794
37123,492.17495
37124,492.39278
37125,492.06769
37126,491.73599
37127,491.03161
37128,489.14028
37129,487.2526
37130,484.89602
37131,483.50656
37132,479.91904
37133,477.13973
37134,472.0
37135,464.85667
37136,457.17622
37137,448.33834
37138,437.56027
37139,426.90928
37140,415.30022
37141,403.05964
37142,391.29053
37143,379.07246
37144,368.89773
37145,359.56842
37146,350.04969
37147,341.22176
37148,333.08535
37149,325.81147
37150,318.81023
37151,313.19095
37152,307.79299
37153,302.9896
37154,299.67577
37155,297.58667
37156,296.83495
37157,296.79327
37158,297.02861
37159,297.2979
37160,298.21496
37161,298.55755
37162,298.98233
37163,299.6327
37164,299.93091
37165,300.67571
37166,300.77007
37167,301.0449
37168,300.98193
37169,301.27491
37170,301.25966
37171,301.33171
37172,301.40462
37173,301.33214
37174,301.3517
37175,301.39673
37176,301.41086
37177,301.33138
37178,301.30858
37179,301.27991
37180,301.26604
37181,301.24289
37182,301.25829
37183,301.33644
37184,301.3986
37185,301.36597
37186,301.29977
37187,301.23765
37188,301.35301
37189,301.35579
37190,301.38056
37191,301.39455
37192,301.29929
37193,301.43662
37194,301.27283
37195,301.32254
37196,301.26502
37197,301.10795
37198,301.05847
37199,301.04048
37200,263.02043
37201,263.2372
37202,263.95905
37203,264.67809
37204,267.95099
37205,272.79443
37206,279.38084
37207,287.2651
37208,291.38493
37209,292.95616
37210,292.77544
37211,292.56194
37212,291.2992
37213,291.5826
37214,294.31328
37215,295.96362
37216,296.48962
37217,297.39034
37218,299.20304
37219,304.51134
37220,314.05769
37221,331.86293
37222,351.4
37223,372.49701
37224,392.38376
37225,410.54468
37226,427.29131
37227,441.01775
37228,452.25964
37229,462.77561
37230,470.84565
37231,478.00239
37232,483.54258
37233,486.93817
37234,489.30121
37235,490.86452
37236,491.72792
37237,491.59236
37238,492.44436
37239,492.06704
37240,492.02372
37241,492.55304
37242,492.76967
37243,493.52036
37244,493.91539
37245,493.86149
37246,494.21066
37247,494.09693
37248,494.04685
37249,495.0352
37250,495.17468
37251,495.5421
37252,495.84365
37253,496.39222
37254,496.19551
37255,496.29048
37256,497.1455
37257,497.29473
37258,497.42925
37259,497.70724
37260,497.883
37261,497.96437
37262,497.79477
37263,498.07183
37264,497.9632
37265,498.09267
37266,498.01786
37267,498.50441
37268,498.29904
37269,498.04988
37270,498.41416
37271,498.48816
37272,498.19839
37273,498.40532
37274,498.12197
37275,498.10442
37276,498.02477
37277,497.67213
37278,498.06522
37279,497.79062
37280,498.02939
37281,498.15961
37282,498.00819
37283,497.69876
37284,497.69121
37285,497.30283
37286,497.31402
37287,497.39371
37288,497.69369
37289,497.47068
37290,497.48934
37291,497.19768
37292,496.87711
37293,496.70944
37294,497.18647
37295,496.59409
37296,495.47078
37297,493.99581
37298,492.44604
37299,490.41589
37300,487.6383
37301,483.66441
37302,477.15556
37303,470.54197
37304,461.72479
37305,451.67446
37306,440.32496
37307,428.94321
37308,416.39176
37309,403.24163
37310,390.38725
37311,379.40228
37312,367.86177
37313,357.27299
37314,347.3837
37315,336.90628
37316,325.88465
37317,316.66203
37318,309.2516
37319,302.02717
37320,296.51565
37321,292.65775
37322,289.09141
37323,286.24454
37324,284.73002
37325,283.68763
37326,282.75949
37327,282.1467
37328,281.48166
37329,281.12722
37330,280.40826
37331,280.36173
37332,280.4462
37333,280.40525
37334,280.58577
37335,280.90526
37336,280.58171
37337,280.29309
37338,279.66608
37339,279.74896
37340,279.74955
37341,279.1019
37342,277.21314
37343,273.39419
37344,267.32649
37345,259.67315
37346,252.02682
37347,246.82371
37348,244.29535
37349,243.9942
37350,278.97745
37351,279.23929
37352,279.1916
37353,279.13914
37354,279.0845
37355,278.8631
37356,278.75433
37357,278.79861
37358,278.57607
37359,278.34898
37360,278.25361
37361,277.83108
37362,277.61781
37363,277.48782
37364,277.51813
37365,277.26105
37366,277.20464
37367,277.10862
37368,277.05505
37369,276.81192
37370,276.94325
37371,276.77123
37372,276.78463
37373,276.84822
37374,276.84624
37375,276.84751
37376,276.88074
37377,276.86949
37378,276.95355
37379,276.94533
37380,277.10383
37381,277.0238
37382,277.07961
37383,277.40254
37384,278.87721
37385,281.55704
37386,285.06802
37387,288.33906
37388,289.78028
37389,290.02771
37390,289.31851
37391,288.29419
37392,286.43727
37393,286.60743
37394,287.88626
37395,290.48127
37396,291.69119
37397,294.41859
37398,298.22304
37399,304.17531
37400,311.24384
37401,321.67508
37402,346.7451
37403,370.0
37404,370.0
37405,396.85409
37406,414.23512
37407,434.11183
37408,450.51195
37409,466.86246
37410,479.1494
37411,486.69298
37412,489.36382
37413,490.6002
37414,491.14971
37415,490.72325
37416,491.43547
37417,491.78178
37418,492.45632
37419,492.61616
37420,492.83824
37421,492.67532
37422,492.53968
37423,492.99539
37424,493.92929
37425,493.59888
37426,494.04848
37427,494.44371
37428,495.32953
37429,495.36944
37430,496.07819
37431,496.31897
37432,496.68321
37433,497.6748
37434,497.71626
37435,497.44884
37436,496.0678
37437,494.15844
37438,492.08463
37439,488.14516
37440,483.31163
37441,475.16942
37442,464.83923
37443,453.14098
37444,439.32636
37445,427.1864
37446,411.51377
37447,397.53191
37448,382.66119
37449,369.77419
37450,359.37359
37451,348.64623
37452,339.97354
37453,330.68466
37454,324.47379
37455,318.19907
37456,312.71582
37457,308.08074
37458,305.32167
37459,302.46256
37460,300.71177
37461,299.39044
37462,298.00403
37463,296.44129
37464,295.91268
37465,295.7097
37466,296.1297
37467,296.29492
37468,297.14364
37469,297.8963
37470,298.43134
37471,298.65783
37472,298.51169
37473,297.81662
37474,295.39125
37475,292.6338
37476,289.07019
37477,286.63173
37478,283.71555
37479,281.23052
37480,279.51317
37481,278.48578
37482,277.46154
37483,277.05673
37484,276.6903
37485,276.52099
37486,276.40655
37487,276.26497
37488,276.23681
37489,276.14626
37490,276.09492
37491,276.13992
37492,275.98677
37493,275.49109
37494,274.6931
37495,273.67519
37496,272.37755
37497,271.30016
37498,270.46494
37499,269.84966
37500,295.68041
37501,295.60745
37502,295.49508
37503,295.4221
37504,295.58069
37505,295.27169
37506,295.34512
37507,295.46254
37508,295.24673
37509,295.22111
37510,295.25693
37511,295.34553
37512,295.28634
37513,295.27031
37514,295.31548
37515,295.12388
37516,295.03687
37517,295.04532
37518,295.21481
37519,294.98243
37520,295.01173
37521,294.7635
37522,294.76445
37523,294.84425
37524,295.59795
37525,298.14499
37526,304.54096
37527,315.10339
37528,331.95064
37529,352.45244
37530,374.31232
37531,398.03988
37532,420.72816
37533,439.9661
37534,457.37264
37535,470.03527
37536,478.50526
37537,484.19473
37538,486.50235
37539,487.35912
37540,487.44808
37541,487.32589
37542,486.77472
37543,485.29825
37544,484.97867
37545,484.80288
37546,484.93214
37547,485.36628
37548,485.23605
37549,485.24567
37550,484.9965
37551,485.66438
37552,485.60635
37553,486.27701
37554,486.09954
37555,486.04513
37556,486.01799
37557,486.66744
37558,486.91146
37559,486.79977
37560,487.31699
37561,487.557
37562,486.9861
37563,487.4204
37564,487.39934
37565,487.25304
37566,486.94767
37567,487.41429
37568,487.42517
37569,487.70774
37570,487.67003
37571,487.43968
37572,487.23852
37573,487.42146
37574,486.41149
37575,487.41176
37576,486.67098
37577,486.7583
37578,486.40888
37579,486.68519
37580,486.00831
37581,487.04258
37582,486.96019
37583,486.89059
37584,486.89976
37585,486.44405
37586,486.40024
37587,486.8747
37588,486.35357
37589,487.0
37590,487.11813
37591,487.37442
37592,487.15162
37593,487.18235
37594,486.99198
37595,487.33564
37596,487.14537
37597,487.75287
37598,487.52249
37599,487.83128
37600,488.00691
37601,487.82559
37602,487.82659
37603,487.62295
37604,487.19382
37605,487.64409
37606,487.51039
37607,488.00796
37608,487.51639
37609,487.80372
37610,487.86628
37611,487.97011
37612,488.01264
37613,487.90034
37614,487.65817
37615,487.89414
37616,488.43686
37617,488.73486
37618,488.58797
37619,488.42762
37620,488.38882
37621,488.81659
37622,488.74668
37623,489.03505
37624,488.98814
37625,488.18734
37626,486.79534
37627,485.07939
37628,483.62791
37629,478.59408
37630,475.98314
37631,472.02395
37632,463.61358
37633,456.23964
37634,446.04334
37635,433.28772
37636,422.17225
37637,404.09326
37638,382.06102
37639,360.09444
37640,340.5875
37641,323.49537
37642,310.3908
37643,300.61818
37644,294.47444
37645,292.8254
37646,292.17126
37647,292.1395
37648,292.10772
37649,292.22222
37650,250.41742
37651,252.72973
37652,254.34432
37653,254.91708
37654,254.37299
37655,253.98808
37656,254.11394
37657,255.0474
37658,255.87702
37659,256.13527
37660,256.80065
37661,256.70932
37662,256.45692
37663,256.55357
37664,256.54649
37665,256.5539
37666,256.4323
37667,256.21935
37668,256.5117
37669,257.63363
37670,259.67647
37671,263.67614
37672,269.6091
37673,275.80069
37674,283.1563
37675,288.46169
37676,291.42731
37677,294.58469
37678,295.1318
37679,296.90761
37680,298.16519
37681,298.96707
37682,299.01043
37683,299.59712
37684,300.67837
37685,301.84672
37686,301.90053
37687,301.76255
37688,301.77247
37689,301.95378
37690,303.27184
37691,308.30075
37692,320.5
37693,334.39086
37694,352.54444
37695,371.74689
37696,388.46709
37697,405.15265
37698,419.85875
37699,433.15902
37700,445.36406
37701,455.91313
37702,464.74878
37703,473.48242
37704,480.47374
37705,484.78251
37706,485.75845
37707,487.08681
37708,487.11516
37709,486.51609
37710,486.54207
37711,486.48097
37712,488.01145
37713,487.03135
37714,487.32441
37715,487.0515
37716,487.02497
37717,486.40021
37718,486.97877
37719,486.15983
37720,486.24246
37721,485.62741
37722,485.75306
37723,484.98787
37724,485.58478
37725,485.66777
37726,485.822
37727,485.73884
37728,485.82811
37729,485.81341
37730,485.23602
37731,484.78419
37732,484.52539
37733,484.66855
37734,484.88704
37735,484.93452
37736,485.11798
37737,484.65689
37738,485.32236
37739,485.14856
37740,485.28767
37741,485.01925
37742,485.17269
37743,484.91257
37744,485.54515
37745,484.76296
37746,484.8153
37747,483.59171
37748,482.97939
37749,481.507
37750,480.72115
37751,478.7161
37752,474.23011
37753,468.68164
37754,463.44177
37755,454.97856
37756,444.2075
37757,433.42897
37758,420.28213
37759,406.16992
37760,392.85757
37761,378.82885
37762,364.22079
37763,351.2283
37764,337.1441
37765,325.21887
37766,313.74528
37767,304.74785
37768,296.61179
37769,290.64959
37770,287.46957
37771,285.11558
37772,284.17396
37773,284.3565
37774,284.35953
37775,284.23969
37776,284.23673
37777,284.02047
37778,283.03063
37779,282.74617
37780,282.82575
37781,282.84992
37782,282.49674
37783,282.05646
37784,281.57853
37785,280.01481
37786,277.35459
37787,270.78081
37788,262.42135
37789,253.03034
37790,247.95191
37791,246.1669
37792,246.51582
37793,249.51355
37794,252.58548
37795,255.02471
37796,256.15088
37797,255.82572
37798,255.63238
37799,256.01226
37800,267.23824
37801,263.65857
37802,261.05194
37803,259.61909
37804,259.5496
37805,259.73312
37806,260.4703
37807,261.32517
37808,261.69536
37809,262.01349
37810,262.4961
37811,262.91391
37812,263.09677
37813,263.38161
37814,263.37066
37815,263.47631
37816,265.72417
37817,270.24277
37818,275.73344
37819,282.14349
37820,286.92052
37821,290.22004
37822,291.92609
37823,292.55747
37824,292.60751
37825,292.47725
37826,292.88339
37827,293.75366
37828,295.03725
37829,295.11203
37830,294.90276
37831,294.90368
37832,297.50628
37833,302.47476
37834,310.89831
37835,325.17548
37836,339.9011
37837,356.84577
37838,373.5453
37839,387.48448
37840,401.35095
37841,413.87094
37842,426.64963
37843,439.03351
37844,449.61825
37845,458.63971
37846,465.97742
37847,472.3243
37848,476.4594
37849,477.63188
37850,478.35657
37851,478.73162
37852,479.57604
37853,480.18007
37854,480.55891
37855,481.08465
37856,480.83631
37857,480.38544
37858,480.50785
37859,480.56246
37860,480.41029
37861,480.34271
37862,479.79397
37863,479.80132
37864,479.30323
37865,477.99639
37866,478.34926
37867,478.46165
37868,478.45729
37869,478.37416
37870,478.02079
37871,477.58567
37872,477.7673
37873,477.40722
37874,477.18483
37875,477.31429
37876,477.34825
37877,477.18913
37878,476.95729
37879,477.09978
37880,477.18296
37881,476.69149
37882,476.64269
37883,476.70202
37884,476.89216
37885,476.93119
37886,476.90068
37887,476.73496
37888,476.48434
37889,476.34586
37890,476.16924
37891,475.8126
37892,475.14497
37893,474.9229
37894,472.92226
37895,469.84989
37896,464.61264
37897,458.20648
37898,450.22534
37899,440.66667
37900,429.30854
37901,417.04812
37902,403.59363
37903,390.33113
37904,377.95808
37905,364.25218
37906,351.35989
37907,339.29567
37908,327.20545
37909,316.00652
37910,306.02369
37911,297.04105
37912,290.98921
37913,286.24117
37914,283.14519
37915,281.98482
37916,281.48207
37917,281.24394
37918,281.19002
37919,280.94737
37920,281.10326
37921,281.45683
37922,281.88212
37923,281.90155
37924,281.47226
37925,281.05541
37926,280.95029
37927,280.89329
37928,280.66967
37929,280.69624
37930,280.30101
37931,279.31176
37932,276.56852
37933,272.02622
37934,264.11616
37935,254.74096
37936,245.60621
37937,241.90373
37938,242.7012
37939,245.61481
37940,249.30891
37941,252.12311
37942,253.33964
37943,253.81657
37944,253.7162
37945,253.67926
37946,254.10695
37947,254.58627
37948,255.3844
37949,255.71834
37950,263.49746
37951,263.25128
37952,263.10893
37953,262.97352
37954,263.01964
37955,262.92069
37956,262.87931
37957,262.81189
37958,262.72634
37959,262.74986
37960,262.72455
37961,262.72968
37962,262.84598
37963,262.78625
37964,262.77598
37965,262.91347
37966,262.91019
37967,262.90727
37968,262.8386
37969,262.86648
37970,263.02568
37971,263.07292
37972,263.09672
37973,263.47619
37974,263.47814
37975,263.94466
37976,264.22581
37977,264.47965
37978,265.07013
37979,265.47741
37980,265.9735
37981,267.41126
37982,269.78134
37983,274.53804
37984,282.70568
37985,293.97187
37986,307.81617
37987,321.66646
37988,333.20542
37989,337.71681
37990,365.19355
37991,391.61146
37992,406.63944
37993,419.01372
37994,435.51587
37995,454.08288
37996,473.74848
37997,495.20367
37998,511.99183
37999,523.80424
38000,528.73536
38001,530.375
38002,531.35669
38003,532.0
38004,532.70847
38005,533.69388
38006,533.38833
38007,534.72568
38008,535.83683
38009,536.21668
38010,536.04348
38011,536.43466
38012,536.90961
38013,536.53665
38014,535.39181
38015,533.93843
38016,530.78755
38017,526.1764
38018,521.53073
38019,512.86331
38020,502.83753
38021,489.57249
38022,477.65446
38023,464.58091
38024,451.09591
38025,438.20335
38026,426.90445
38027,414.97015
38028,405.3142
38029,394.04538
38030,381.81622
38031,365.11783
38032,350.76696
38033,337.30199
38034,323.0792
38035,313.35388
38036,301.88203
38037,291.51684
38038,280.6039
38039,271.89488
38040,266.19171
38041,262.27906
38042,261.0859
38043,261.20957
38044,262.24769
38045,263.39419
38046,264.77359
38047,265.51401
38048,266.09086
38049,266.45658
38050,266.63497
38051,266.51871
38052,266.33705
38053,266.19185
38054,266.16249
38055,266.03549
38056,266.39725
38057,267.01331
38058,267.70747
38059,268.36298
38060,268.80864
38061,268.97041
38062,269.09229
38063,269.08832
38064,269.11247
38065,269.24352
38066,269.08204
38067,269.12598
38068,268.89695
38069,268.65976
38070,268.53568
38071,268.41706
38072,268.30503
38073,268.1536
38074,268.26561
38075,268.17989
38076,268.26051
38077,268.29959
38078,268.53955
38079,268.61366
38080,268.60416
38081,268.4683
38082,268.56899
38083,268.61129
38084,268.72723
38085,268.80767
38086,268.75325
38087,268.90094
38088,268.80692
38089,268.78106
38090,268.82784
38091,268.95293
38092,268.80727
38093,268.77627
38094,268.65349
38095,268.88371
38096,268.77149
38097,269.02408
38098,269.36931
38099,269.48912
38100,299.34915
38101,300.51389
38102,299.72336
38103,300.43254
38104,298.87368
38105,299.42202
38106,298.90615
38107,298.65719
38108,299.19079
38109,298.68877
38110,298.84441
38111,299.25088
38112,298.99167
38113,298.84083
38114,299.26656
38115,298.71658
38116,298.45827
38117,297.75085
38118,297.53103
38119,297.56656
38120,297.21492
38121,303.05792
38122,310.77383
38123,321.45565
38124,334.18378
38125,360.86301
38126,384.01887
38127,404.89873
