Time,root.GunPoint.d0.s0
19687,-0.77871781
19688,-0.77565406
19689,-0.76854085
19690,-0.73064634
19691,-0.63099907
19692,-0.48648906
19693,-0.31418574
19694,-0.1221789
19695,0.07150663
19696,0.25505981
19697,0.42033068
19698,0.55928234
19699,0.6746802
19700,0.770988
19701,0.83808012
19702,0.90015408
19703,0.9661107
19704,1.01089
19705,1.0431068
19706,1.0731327
19707,1.0923036
19708,1.0992037
19709,1.1088706
19710,1.11305
19711,1.1166183
19712,1.1225706
19713,1.1276236
19714,1.1339364
19715,1.1363911
19716,1.1342927
19717,1.1325392
19718,1.1310134
19719,1.1339937
19720,1.1309775
19721,1.1303442
19722,1.1331308
19723,1.1312033
19724,1.1333363
19725,1.1323036
19726,1.1323036
19727,1.130599
19728,1.129816
19729,1.1312316
19730,1.1300506
19731,1.1278122
19732,1.1303886
19733,1.1278871
19734,1.1316473
19735,1.1331705
19736,1.1293732
19737,1.1300367
19738,1.1334277
19739,1.1330764
19740,1.1334137
19741,1.1361897
19742,1.1340705
19743,1.1354557
19744,1.1377903
19745,1.1364217
19746,1.1347721
19747,1.1360889
19748,1.1376826
19749,1.1383035
19750,1.1327562
19751,1.1316197
19752,1.1222979
19753,1.1155556
19754,1.0956163
19755,1.0632968
19756,1.0285264
19757,0.97719376
19758,0.92155138
19759,0.86077539
19760,0.79321738
19761,0.71160957
19762,0.61760814
19763,0.53545619
19764,0.43996086
19765,0.33973752
19766,0.23318461
19767,0.12510001
19768,0.029467295
19769,-0.077782434
19770,-0.16789073
19771,-0.27388479
19772,-0.38370363
19773,-0.48270476
19774,-0.57822249
19775,-0.66302739
19776,-0.7342627
19777,-0.798813
19778,-0.85680655
19779,-0.91202391
19780,-0.94953924
19781,-0.96988719
19782,-0.98656639
19783,-0.98934191
19784,-0.98510883
19785,-0.985829
19786,-0.98828881
19787,-0.9882194
19788,-0.98844734
19789,-0.99081408
19790,-0.99656193
19791,-1.00594
19792,-1.0188643
19793,-1.0342737
19794,-1.0450774
19795,-1.0516608
19796,-1.062755
19797,-1.0671883
19798,-1.070098
19799,-1.069167
19800,-1.643259
19801,-1.6407837
19802,-1.636203
19803,-1.6336416
19804,-1.6343034
19805,-1.6345264
19806,-1.6348539
19807,-1.6343783
19808,-1.6348845
19809,-1.6357275
19810,-1.6359355
19811,-1.6360113
19812,-1.637509
19813,-1.6371716
19814,-1.6391901
19815,-1.6412574
19816,-1.6423215
19817,-1.6448178
19818,-1.6479699
19819,-1.6470868
19820,-1.6498162
19821,-1.6500469
19822,-1.648054
19823,-1.6398463
19824,-1.6141516
19825,-1.5443807
19826,-1.4493304
19827,-1.3132041
19828,-1.1239625
19829,-0.8694048
19830,-0.6186017
19831,-0.3678213
19832,-0.12753964
19833,0.081402419
19834,0.26752508
19835,0.41490013
19836,0.52221539
19837,0.59722664
19838,0.63989737
19839,0.67180458
19840,0.69196008
19841,0.69817446
19842,0.71639248
19843,0.71485745
19844,0.73519782
19845,0.72331745
19846,0.72800124
19847,0.7290268
19848,0.7313642
19849,0.7352854
19850,0.72875951
19851,0.73543004
19852,0.72438758
19853,0.72556775
19854,0.72521936
19855,0.72711684
19856,0.72988646
19857,0.72739686
19858,0.72439502
19859,0.7208425
19860,0.71854824
19861,0.70629065
19862,0.70497954
19863,0.70034283
19864,0.70557767
19865,0.69704379
19866,0.6981741
19867,0.69679332
19868,0.69860309
19869,0.69361825
19870,0.69249586
19871,0.69371003
19872,0.6948568
19873,0.68594306
19874,0.68506274
19875,0.6803393
19876,0.6803393
19877,0.68600397
19878,0.68488531
19879,0.68766695
19880,0.68381614
19881,0.68442112
19882,0.68150734
19883,0.68395009
19884,0.68431168
19885,0.68407478
19886,0.67693599
19887,0.67914388
19888,0.68000642
19889,0.67472449
19890,0.6712939
19891,0.67589385
19892,0.67639107
19893,0.67653703
19894,0.67755502
19895,0.67485447
19896,0.67750637
19897,0.67952085
19898,0.67669152
19899,0.67830572
19900,0.68504208
19901,0.67437383
19902,0.6787615
19903,0.67729133
19904,0.67835558
19905,0.68206835
19906,0.68233817
19907,0.67854683
19908,0.68228435
19909,0.67570392
19910,0.67637641
19911,0.67846225
19912,0.67804083
19913,0.67709684
19914,0.68008607
19915,0.67221062
19916,0.67714754
19917,0.67521174
19918,0.68520234
19919,0.68570112
19920,0.67327943
19921,0.67670569
19922,0.66907628
19923,0.66084453
19924,0.65671658
19925,0.63839429
19926,0.61981179
19927,0.59230943
19928,0.56759243
19929,0.53852717
19930,0.50266596
19931,0.45246
19932,0.37871336
19933,0.28323872
19934,0.15567967
19935,-0.010046748
19936,-0.19279059
19937,-0.42221467
19938,-0.66843285
19939,-0.9166595
19940,-1.1610851
19941,-1.3578233
19942,-1.5172739
19943,-1.6568342
19944,-1.7313544
19945,-1.7647519
19946,-1.7736637
19947,-1.7654801
19948,-1.7415764
19949,-1.7146047
19950,-0.58412728
19951,-0.58579073
19952,-0.58690641
19953,-0.58670449
19954,-0.58839888
19955,-0.58747377
19956,-0.58737214
19957,-0.58797178
19958,-0.58852366
19959,-0.58749113
19960,-0.58744594
19961,-0.58787828
19962,-0.58814331
19963,-0.5878569
19964,-0.58950321
19965,-0.58878658
19966,-0.58929762
19967,-0.58928749
19968,-0.58984205
19969,-0.58997751
19970,-0.59061923
19971,-0.59039705
19972,-0.59224238
19973,-0.59118681
19974,-0.59119928
19975,-0.59094437
19976,-0.59070182
19977,-0.59096797
19978,-0.58997417
19979,-0.58904961
19980,-0.58858823
19981,-0.5897048
19982,-0.59071295
19983,-0.59019257
19984,-0.59000712
19985,-0.58959783
19986,-0.58859657
19987,-0.58900197
19988,-0.5856153
19989,-0.58420397
19990,-0.58007741
19991,-0.57514238
19992,-0.57149423
19993,-0.56841044
19994,-0.56522658
19995,-0.56679764
19996,-0.56554092
19997,-0.54965055
19998,-0.50690044
19999,-0.41522939
20000,-0.35475114
20001,-0.28486689
20002,-0.15844885
20003,-0.068473315
20004,0.14839546
20005,0.46756804
20006,0.59051258
20007,0.71019
20008,0.86118198
20009,1.063964
20010,1.2833323
20011,1.4760453
20012,1.6775949
20013,1.8533812
20014,1.9426472
20015,2.0022979
20016,2.0023485
20017,2.0219911
20018,2.0192511
20019,2.0128897
20020,2.0264388
20021,2.0288249
20022,2.0337406
20023,2.0306203
20024,2.0370093
20025,2.043727
20026,2.043727
20027,2.0460311
20028,2.0502607
20029,2.0540038
20030,2.0448396
20031,2.0284228
20032,1.9807083
20033,1.9220837
20034,1.8128016
20035,1.6769055
20036,1.5301847
20037,1.3889182
20038,1.2452027
20039,1.1154781
20040,1.0156036
20041,0.86706171
20042,0.7211636
20043,0.62679701
20044,0.39237665
20045,0.24119209
20046,-0.080914567
20047,-0.23685828
20048,-0.38059816
20049,-0.52927051
20050,-0.66058718
20051,-0.76231751
20052,-0.82549419
20053,-0.84252218
20054,-0.83817699
20055,-0.81360816
20056,-0.78538407
20057,-0.75883644
20058,-0.72285711
20059,-0.69691046
20060,-0.6666695
20061,-0.64251108
20062,-0.61959735
20063,-0.60442684
20064,-0.59623715
20065,-0.59736141
20066,-0.59856458
20067,-0.59873244
20068,-0.60181979
20069,-0.60254021
20070,-0.59988697
20071,-0.60072203
20072,-0.60080118
20073,-0.60406474
20074,-0.60447682
20075,-0.6059202
20076,-0.60750139
20077,-0.60791247
20078,-0.61204504
20079,-0.61210193
20080,-0.61068759
20081,-0.61199674
20082,-0.61241026
20083,-0.6126439
20084,-0.6113617
20085,-0.61078777
20086,-0.61087449
20087,-0.60991297
20088,-0.61068102
20089,-0.61047944
20090,-0.60884259
20091,-0.60763842
20092,-0.6044304
20093,-0.60669638
20094,-0.60225224
20095,-0.60267467
20096,-0.59910567
20097,-0.59825246
20098,-0.59767275
20099,-0.59679082
20100,-0.54480286
20101,-0.54494743
20102,-0.54383624
20103,-0.54368295
20104,-0.54449506
20105,-0.54481037
20106,-0.54424321
20107,-0.54677194
20108,-0.54591696
20109,-0.54626471
20110,-0.54640674
20111,-0.55004824
20112,-0.54906079
20113,-0.54778759
20114,-0.5441197
20115,-0.54704655
20116,-0.54480649
20117,-0.54786896
20118,-0.54781217
20119,-0.55002705
20120,-0.55013348
20121,-0.5531141
20122,-0.55268364
20123,-0.55321484
20124,-0.55287726
20125,-0.55356247
20126,-0.5516899
20127,-0.5521476
20128,-0.54954441
20129,-0.54976708
20130,-0.54813716
20131,-0.54548299
20132,-0.5443293
20133,-0.54573121
20134,-0.54578691
20135,-0.54614326
20136,-0.54549449
20137,-0.54570784
20138,-0.54483628
20139,-0.54560238
20140,-0.54256219
20141,-0.54100589
20142,-0.5383964
20143,-0.51908282
20144,-0.47838149
20145,-0.41844407
20146,-0.33877073
20147,-0.19631013
20148,-0.30025267
20149,0.018200759
20150,0.16103533
20151,0.23271165
20152,0.3823683
20153,0.506832
20154,0.69171237
20155,0.92296832
20156,1.2067288
20157,1.4669007
20158,1.7162743
20159,1.8704036
20160,1.9481976
20161,1.9829792
20162,2.0024075
20163,2.0207376
20164,2.0351051
20165,2.0361697
20166,2.0429108
20167,2.0506043
20168,2.0709208
20169,2.0551417
20170,2.0571853
20171,2.0636651
20172,2.0697716
20173,2.0731422
20174,2.0772563
20175,2.0729819
20176,2.0729819
20177,2.0704003
20178,2.0608385
20179,2.0391712
20180,1.9637141
20181,1.8303479
20182,1.6427854
20183,1.4400539
20184,1.2646147
20185,1.0866452
20186,0.89645687
20187,0.63826544
20188,0.54982231
20189,0.4797379
20190,0.20318774
20191,-0.03108056
20192,-0.26930832
20193,-0.4027537
20194,-0.52821078
20195,-0.62571405
20196,-0.70654108
20197,-0.75064368
20198,-0.77361485
20199,-0.7766456
20200,-0.77371765
20201,-0.75878152
20202,-0.73296365
20203,-0.70348745
20204,-0.68254105
20205,-0.67260934
20206,-0.66952289
20207,-0.67649106
20208,-0.68815912
20209,-0.69852105
20210,-0.70190754
20211,-0.70635739
20212,-0.70025195
20213,-0.69592221
20214,-0.68728138
20215,-0.67555641
20216,-0.66314271
20217,-0.65593407
20218,-0.64471595
20219,-0.63386848
20220,-0.61859137
20221,-0.60007066
20222,-0.58240588
20223,-0.56613407
20224,-0.55430182
20225,-0.54369251
20226,-0.53882891
20227,-0.53560553
20228,-0.53413713
20229,-0.53589552
20230,-0.53897543
20231,-0.5409307
20232,-0.54487866
20233,-0.55167319
20234,-0.55998927
20235,-0.56453818
20236,-0.57989605
20237,-0.59113317
20238,-0.59872444
20239,-0.60997306
20240,-0.62232223
20241,-0.62580111
20242,-0.63309657
20243,-0.633694
20244,-0.63546026
20245,-0.63506346
20246,-0.63474622
20247,-0.63583525
20248,-0.63386557
20249,-0.63388119
20250,-0.67243884
20251,-0.67067948
20252,-0.67129652
20253,-0.67168045
20254,-0.67138925
20255,-0.67100865
20256,-0.67164333
20257,-0.67061235
20258,-0.67073552
20259,-0.67159955
20260,-0.67300833
20261,-0.67204792
20262,-0.67227199
20263,-0.67150187
20264,-0.66976629
20265,-0.66776984
20266,-0.66754405
20267,-0.66532987
20268,-0.6624566
20269,-0.66107353
20270,-0.65905213
20271,-0.65740368
20272,-0.65680202
20273,-0.65658333
20274,-0.6564878
20275,-0.65694208
20276,-0.65446586
20277,-0.65339852
20278,-0.65173878
20279,-0.64985507
20280,-0.64911152
20281,-0.6490217
20282,-0.64675299
20283,-0.64396394
20284,-0.64511465
20285,-0.64492069
20286,-0.64334185
20287,-0.64322696
20288,-0.64407098
20289,-0.6426153
20290,-0.64261368
20291,-0.64154774
20292,-0.6428767
20293,-0.64174245
20294,-0.63209606
20295,-0.60666688
20296,-0.54799904
20297,-0.45688471
20298,-0.36487871
20299,-0.27347491
20300,-0.16848097
20301,0.1176689
20302,0.26750581
20303,0.5088127
20304,0.7034926
20305,0.81280581
20306,0.93121076
20307,1.0719054
20308,1.2322941
20309,1.4407633
20310,1.6027149
20311,1.761837
20312,1.8647301
20313,1.912325
20314,1.9279605
20315,1.9399364
20316,1.9481934
20317,1.9582264
20318,1.9749077
20319,1.9796663
20320,1.9767552
20321,1.9836786
20322,1.9889175
20323,1.988715
20324,1.9951859
20325,1.9921766
20326,1.9921766
20327,1.9900286
20328,1.9922828
20329,1.9816612
20330,1.9524752
20331,1.9095319
20332,1.8499445
20333,1.7496227
20334,1.6180866
20335,1.474281
20336,1.3225569
20337,1.1882172
20338,1.0734866
20339,0.95721373
20340,0.84396981
20341,0.74859871
20342,0.67534979
20343,0.58770307
20344,0.40292118
20345,0.10020517
20346,-0.12481365
20347,-0.26533862
20348,-0.37988041
20349,-0.50021425
20350,-0.59830286
20351,-0.67202156
20352,-0.71688294
20353,-0.73365034
20354,-0.73053245
20355,-0.72635367
20356,-0.71415909
20357,-0.70095106
20358,-0.68654983
20359,-0.67609492
20360,-0.66418702
20361,-0.65731041
20362,-0.64997351
20363,-0.64321781
20364,-0.63643975
20365,-0.62506713
20366,-0.6136744
20367,-0.60379199
20368,-0.59934202
20369,-0.59876811
20370,-0.59720981
20371,-0.60255544
20372,-0.6111417
20373,-0.61831671
20374,-0.62387877
20375,-0.62786091
20376,-0.62898537
20377,-0.62902646
20378,-0.6254062
20379,-0.62231638
20380,-0.61169871
20381,-0.60448035
20382,-0.59991721
20383,-0.59661601
20384,-0.59478221
20385,-0.59281212
20386,-0.58854083
20387,-0.58301652
20388,-0.57988507
20389,-0.57220425
20390,-0.56740446
20391,-0.56635809
20392,-0.56474385
20393,-0.56479957
20394,-0.56274536
20395,-0.56454226
20396,-0.56479237
20397,-0.56370255
20398,-0.56223095
20399,-0.56322481
20400,-1.1030475
20401,-1.1041783
20402,-1.1025721
20403,-1.0983835
20404,-1.0950034
20405,-1.0951673
20406,-1.094812
20407,-1.0939823
20408,-1.0947386
20409,-1.0911353
20410,-1.0932858
20411,-1.0934786
20412,-1.0963211
20413,-1.0979824
20414,-1.0966137
20415,-1.0893936
20416,-1.0639845
20417,-1.0166548
20418,-0.9511557
20419,-0.88725874
20420,-0.82489259
20421,-0.77893195
20422,-0.75030183
20423,-0.73882104
20424,-0.73491896
20425,-0.74106516
20426,-0.7373871
20427,-0.71584638
20428,-0.70258637
20429,-0.69304936
20430,-0.68929551
20431,-0.67422098
20432,-0.65489853
20433,-0.63089302
20434,-0.59480913
20435,-0.54566461
20436,-0.45165232
20437,-0.30296354
20438,-0.12930352
20439,0.039033908
20440,0.24664244
20441,0.44883117
20442,0.57833985
20443,0.72720893
20444,0.85474511
20445,0.97502611
20446,1.0532299
20447,1.1111178
20448,1.1587075
20449,1.1963132
20450,1.2016692
20451,1.1998862
20452,1.1985044
20453,1.2128577
20454,1.2133653
20455,1.2098915
20456,1.2060463
20457,1.2032203
20458,1.1989468
20459,1.1994363
20460,1.2010009
20461,1.2083453
20462,1.2148576
20463,1.2171365
20464,1.211494
20465,1.2134002
20466,1.2168446
20467,1.2208824
20468,1.2201773
20469,1.2235141
20470,1.2244243
20471,1.2266787
20472,1.2183426
20473,1.2231587
20474,1.2160487
20475,1.2149176
20476,1.2149176
20477,1.2158455
20478,1.2198367
20479,1.2176915
20480,1.2181923
20481,1.2091651
20482,1.2114606
20483,1.2056715
20484,1.203693
20485,1.2069522
20486,1.2013787
20487,1.2012654
20488,1.2054297
20489,1.2058561
20490,1.2126865
20491,1.2131681
20492,1.2125424
20493,1.2044818
20494,1.1995563
20495,1.1821247
20496,1.1609436
20497,1.1282121
20498,1.0642671
20499,0.97620254
20500,0.90176567
20501,0.76197471
20502,0.63610648
20503,0.46276333
20504,0.29459911
20505,0.11018481
20506,-0.062576387
20507,-0.21617913
20508,-0.35584716
20509,-0.48074877
20510,-0.58973617
20511,-0.66061779
20512,-0.69552459
20513,-0.73710727
20514,-0.76555022
20515,-0.78161433
20516,-0.78388474
20517,-0.78728587
20518,-0.78956594
20519,-0.79280952
20520,-0.79633115
20521,-0.8009603
20522,-0.79826693
20523,-0.80145004
20524,-0.79631328
20525,-0.80168892
20526,-0.80510991
20527,-0.81004917
20528,-0.82282788
20529,-0.82864743
20530,-0.85804157
20531,-0.89013651
20532,-0.97555853
20533,-1.0358286
20534,-1.1220475
20535,-1.1649616
20536,-1.1709721
20537,-1.16026
20538,-1.1433783
20539,-1.1244232
20540,-1.10913
20541,-1.0963938
20542,-1.092754
20543,-1.0809369
20544,-1.0771189
20545,-1.0713585
20546,-1.0705874
20547,-1.0687746
20548,-1.0717264
20549,-1.0674462
20550,-0.65224155
20551,-0.6413525
20552,-0.63303581
20553,-0.62354033
20554,-0.62049195
20555,-0.61412455
20556,-0.61183824
20557,-0.61065884
20558,-0.61282596
20559,-0.61333608
20560,-0.61256925
20561,-0.61446267
20562,-0.61659032
20563,-0.61555052
20564,-0.61711816
20565,-0.61757877
20566,-0.61695399
20567,-0.61635585
20568,-0.61576628
20569,-0.61645805
20570,-0.61278684
20571,-0.61215803
20572,-0.61152627
20573,-0.61118399
20574,-0.60999921
20575,-0.6096617
20576,-0.60944044
20577,-0.60818647
20578,-0.60918837
20579,-0.60918483
20580,-0.60767635
20581,-0.60942039
20582,-0.61004187
20583,-0.61081311
20584,-0.61164729
20585,-0.61278819
20586,-0.6135516
20587,-0.61874497
20588,-0.61863043
20589,-0.61838472
20590,-0.61946071
20591,-0.61945019
20592,-0.60258284
20593,-0.55722698
20594,-0.46012364
20595,-0.31290367
20596,-0.10884995
20597,0.24016494
20598,0.34480139
20599,0.52455648
20600,0.68053675
20601,0.81806113
20602,0.94814725
20603,1.1063736
20604,1.2552539
20605,1.4121649
20606,1.5326859
20607,1.6062687
20608,1.6580549
20609,1.6935378
20610,1.706035
20611,1.7321329
20612,1.7427237
20613,1.749053
20614,1.7528456
20615,1.7638852
20616,1.7727054
20617,1.7810158
20618,1.7871506
20619,1.7952689
20620,1.7933932
20621,1.7963956
20622,1.8020986
20623,1.8031532
20624,1.805269
20625,1.7975295
20626,1.7975295
20627,1.7994786
20628,1.8004262
20629,1.8028756
20630,1.8031619
20631,1.7896049
20632,1.7624173
20633,1.705824
20634,1.5918811
20635,1.4620329
20636,1.2984629
20637,1.1158759
20638,0.93873868
20639,0.77866156
20640,0.65428602
20641,0.54793364
20642,0.44016044
20643,0.35689123
20644,0.27001145
20645,0.12295725
20646,-0.022389095
20647,-0.15008818
20648,-0.30473514
20649,-0.44447786
20650,-0.571293
20651,-0.67416903
20652,-0.75407472
20653,-0.77930264
20654,-0.77937403
20655,-0.75771732
20656,-0.72989979
20657,-0.69446163
20658,-0.678549
20659,-0.67626831
20660,-0.68375313
20661,-0.69722164
20662,-0.71153716
20663,-0.71991449
20664,-0.72228417
20665,-0.71531692
20666,-0.70036646
20667,-0.68552322
20668,-0.67585647
20669,-0.67022864
20670,-0.66591591
20671,-0.66155012
20672,-0.66707196
20673,-0.6898928
20674,-0.71746278
20675,-0.74346866
20676,-0.76812424
20677,-0.80050424
20678,-0.82425963
20679,-0.83399593
20680,-0.84611914
20681,-0.85442935
20682,-0.86166786
20683,-0.85938093
20684,-0.84728828
20685,-0.85174355
20686,-0.84986076
20687,-0.82602017
20688,-0.81933042
20689,-0.80233765
20690,-0.79163269
20691,-0.77576945
20692,-0.7725855
20693,-0.75552501
20694,-0.74221114
20695,-0.73174542
20696,-0.7157059
20697,-0.69711455
20698,-0.68623039
20699,-0.67426462
20700,-0.72107399
20701,-0.72664293
20702,-0.72823348
20703,-0.72870774
20704,-0.72790264
20705,-0.7276003
20706,-0.72765431
20707,-0.72728991
20708,-0.72844114
20709,-0.72671269
20710,-0.72665925
20711,-0.72590804
20712,-0.72360536
20713,-0.72512455
20714,-0.72454434
20715,-0.72412478
20716,-0.72336806
20717,-0.72281232
20718,-0.72231313
20719,-0.72258697
20720,-0.71970189
20721,-0.71880946
20722,-0.71940093
20723,-0.71936692
20724,-0.71881923
20725,-0.71802803
20726,-0.71853492
20727,-0.71557228
20728,-0.71496173
20729,-0.71366272
20730,-0.71277154
20731,-0.71264721
20732,-0.70713814
20733,-0.67704855
20734,-0.64524441
20735,-0.60494845
20736,-0.58371084
20737,-0.57528509
20738,-0.56640932
20739,-0.57773394
20740,-0.58434368
20741,-0.57706812
20742,-0.55089751
20743,-0.52473586
20744,-0.5074247
20745,-0.49958352
20746,-0.49678337
20747,-0.48068974
20748,-0.43771646
20749,-0.35117189
20750,-0.20934081
20751,-0.034010806
20752,0.19103274
20753,0.45691248
20754,0.6830105
20755,0.9090028
20756,1.1141932
20757,1.3088421
20758,1.4953707
20759,1.6752027
20760,1.8147966
20761,1.8882219
20762,1.9329091
20763,1.9481738
20764,1.9501771
20765,1.9514982
20766,1.9543772
20767,1.9581378
20768,1.9571393
20769,1.9561538
20770,1.9576613
20771,1.9582332
20772,1.9560869
20773,1.9539001
20774,1.9576108
20775,1.9539687
20776,1.9539687
20777,1.9534959
20778,1.950861
20779,1.938928
20780,1.9223517
20781,1.890322
20782,1.8238476
20783,1.730134
20784,1.6141275
20785,1.4734669
20786,1.3186103
20787,1.1541255
20788,0.99482363
20789,0.83645292
20790,0.68887029
20791,0.52677068
20792,0.36924288
20793,0.22001064
20794,0.076513961
20795,-0.053267959
20796,-0.16316552
20797,-0.25998943
20798,-0.32840877
20799,-0.37584411
20800,-0.41276051
20801,-0.4365041
20802,-0.4507793
20803,-0.45857773
20804,-0.46191684
20805,-0.46628514
20806,-0.46721711
20807,-0.47520078
20808,-0.4808859
20809,-0.4876587
20810,-0.48867421
20811,-0.48744369
20812,-0.48463836
20813,-0.48056011
20814,-0.47117527
20815,-0.45832388
20816,-0.44012384
20817,-0.42294413
20818,-0.41107814
20819,-0.42363754
20820,-0.45325999
20821,-0.48790209
20822,-0.53288628
20823,-0.57948756
20824,-0.6208203
20825,-0.6512043
20826,-0.67453062
20827,-0.68988466
20828,-0.69569228
20829,-0.69734914
20830,-0.69879731
20831,-0.69825824
20832,-0.69540809
20833,-0.69118918
20834,-0.68503141
20835,-0.67752384
20836,-0.67603154
20837,-0.67552718
20838,-0.67488755
20839,-0.67638548
20840,-0.67825045
20841,-0.68043455
20842,-0.68084721
20843,-0.6787639
20844,-0.67880079
20845,-0.67390502
20846,-0.67214577
20847,-0.66813567
