Time,root.BME.d0.s0
13767,1.028
13768,1.027
13769,1.022
13770,1.017
13771,1.015
13772,1.016
13773,1.019
13774,1.02
13775,1.018
13776,1.014
13777,0.901
13778,0.603
13779,0.306
13780,0.14
13781,0.063
13782,0.070336677
13783,0.043569288
13784,0.014298766
13785,0.043654487
13786,0.040716337
13787,-0.0058940106
13788,0.027246836
13789,0.026617331
13790,0.020432734
13791,0.025495869
13792,0.045245103
13793,0.005015031
13794,0.0033690873
13795,0.034700746
13796,0.029050837
13797,0.0031860824
13798,0.035838334
13799,0.04483005
13800,0.00094948535
13801,0.03469931
13802,0.017373504
13803,0.024822173
13804,-0.00094197411
13805,0.0019395028
13806,0.028771715
13807,0.023797944
13808,-0.0080485533
13809,0.022125635
13810,0.047712411
13811,0.027009327
13812,0.046116008
13813,0.04428506
13814,0.02497149
13815,0.048740871
13816,0.012833111
13817,0.041567115
13818,0.030303899
13819,0.020466671
13820,0.017385456
13821,0.021977631
13822,0.026436361
13823,0.032422058
13824,0.019996843
13825,0.013388911
13826,0.050172967
13827,0.031109778
13828,0.017921093
13829,0.050113022
13830,0.040882651
13831,0.047123027
13832,0.044334917
13833,0.0075701888
13834,0.053850433
13835,0.039243569
13836,0.024209623
13837,0.013899706
13838,0.0085537793
13839,0.027600707
13840,0.014096392
13841,0.0096326934
13842,0.033072771
13843,0.041731242
13844,0.026196449
13845,0.030382969
13846,0.043671198
13847,0.008229302
13848,0.010504203
13849,0.025570734
13850,0.021751467
13851,0.043505512
13852,-0.00015848421
13853,0.012346124
13854,0.042509093
13855,0.039144674
13856,0.018022878
13857,0.049161902
13858,0.032853437
13859,0.047328238
13860,0.040260736
13861,0.02254112
13862,0.002441778
13863,0.0173134
13864,0.102
13865,0.373
13866,0.642
13867,0.789
13868,0.858
13869,0.89
13870,0.903
13871,0.905
13872,0.907
13873,0.912
13874,0.921
13875,0.926
13876,0.924
13877,0.923
13878,0.925
13879,0.925
13880,0.922
13881,0.916
13882,0.91
13883,0.908
13884,0.911
13885,0.916
13886,0.919
13887,0.921
13888,0.922
13889,0.92
13890,0.918
13891,0.917
13892,0.917
13893,0.915
13894,0.916
13895,0.916
13896,0.915
13897,0.914
13898,0.911
13899,0.908
13900,0.907
13901,0.91
13902,0.914
13903,0.915
13904,0.914
13905,0.914
13906,0.911
13907,0.908
13908,0.909
13909,0.914
13910,0.92
13911,0.923
13912,0.922
13913,0.919
13914,0.914
13915,0.913
13916,0.915
13917,0.918
13918,0.918
13919,0.915
13920,0.911
13921,0.809
13922,0.541
13923,0.274
13924,0.127
13925,0.055
13926,0.05889461
13927,0.031389341
13928,0.0098243728
13929,0.034644157
13930,0.017561874
13931,0.021315299
13932,0.021783423
13933,0.049491074
13934,0.014034239
13935,0.018091394
13936,0.0083383107
13937,0.01627666
13938,-0.0025977602
13939,0.035024747
13940,0.030402028
13941,0.030374423
13942,0.044134986
13943,0.038880424
13944,0.047283214
13945,0.026936259
13946,0.0077647691
13947,0.012871001
13948,0.039895792
13949,0.010400347
13950,0.046678457
13951,0.0069632524
13952,0.017050304
13953,0.026877092
13954,0.016106964
13955,0.03436891
13956,0.0049545544
13957,0.00477585
13958,0.0091394623
13959,0.028786408
13960,0.028860579
13961,0.046575779
13962,0.020979467
13963,0.033963663
13964,0.019918477
13965,0.00055341455
13966,0.047756494
13967,0.0026000296
13968,0.0066742603
13969,0.0274972
13970,0.031852338
13971,0.045854591
13972,0.025449979
13973,0.039595714
13974,0.051351443
13975,0.020286613
13976,0.039498472
13977,0.0428735
13978,-0.0010288319
13979,0.0047153076
13980,0.047380252
13981,0.048676107
13982,0.035121096
13983,0.0090175799
13984,0.026697889
13985,0.026089457
13986,0.010286998
13987,0.083
13988,0.32
13989,0.555
13990,0.685
13991,0.743
13992,0.765
13993,0.775
13994,0.783
13995,0.786
13996,0.786
13997,0.789
13998,0.79
13999,0.79
14000,0.792
14001,0.791
14002,0.791
14003,0.79
14004,0.788
14005,0.786
14006,0.787
14007,0.789
14008,0.791
14009,0.791
14010,0.79
14011,0.79
14012,0.791
14013,0.789
14014,0.786
14015,0.786
14016,0.789
14017,0.793
14018,0.795
14019,0.793
14020,0.79
14021,0.787
14022,0.787
14023,0.791
14024,0.794
14025,0.791
14026,0.79
14027,0.792
14028,0.794
14029,0.791
14030,0.786
14031,0.786
14032,0.789
14033,0.79
14034,0.788
14035,0.784
14036,0.783
14037,0.785
14038,0.787
14039,0.698
14040,0.463
14041,0.231
14042,0.107
14043,0.051
14044,0.051504532
14045,0.018676489
14046,0.0042972511
14047,0.033309332
14048,0.040792687
14049,0.0025394555
14050,0.030124449
14051,-0.004861926
14052,0.0089926481
14053,-0.0025748379
14054,0.029718108
14055,0.018404574
14056,0.027700606
14057,0.010918784
14058,0.046518241
14059,0.041530634
14060,-0.0068806039
14061,0.0026355547
14062,0.0028230646
14063,0.039623627
14064,0.019312678
14065,0.017777386
14066,0.017773873
14067,0.049418039
14068,0.032545522
14069,0.0090906294
14070,0.048784843
14071,0.04838262
14072,0.014142777
14073,0.023477271
14074,0.020630089
14075,0.017047998
14076,0.041386715
14077,0.0095719673
14078,0.017138117
14079,0.025928622
14080,0.027770893
14081,0.020228162
14082,0.02279269
14083,0.039250411
14084,0.010872314
14085,0.031404932
14086,0.033306351
14087,0.027859524
14088,0.03776077
14089,0.014404353
14090,0.028223946
14091,0.032123287
14092,0.048423789
14093,0.01469913
14094,0.053464572
14095,0.045129294
14096,0.028191232
14097,0.020250636
14098,0.027336526
14099,0.012239866
14100,0.012825166
14101,0.033859698
14102,0.024583482
14103,0.016426338
14104,0.0095689691
14105,0.010335525
14106,0.0015681202
14107,0.022614923
14108,0.04590799
14109,0.014500707
14110,0.053554474
14111,0.039116237
14112,0.047198516
14113,0.018966285
14114,0.0012042811
14115,0.050213017
14116,0.015141053
14117,0.123
14118,0.439
14119,0.754
14120,0.93
14121,1.013
14122,1.051
14123,1.07
14124,1.08
14125,1.082
14126,1.077
14127,1.073
14128,1.074
14129,1.078
14130,1.079
14131,1.075
14132,1.071
14133,1.068
14134,1.067
14135,1.065
14136,1.063
14137,1.063
14138,1.065
14139,1.069
14140,1.072
14141,1.073
14142,1.07
14143,1.065
14144,1.066
14145,1.07
14146,1.069
14147,1.066
14148,1.07
14149,1.077
14150,1.078
14151,1.075
14152,1.074
14153,1.071
14154,1.069
14155,1.068
14156,1.068
14157,1.067
14158,1.066
14159,1.064
14160,1.062
14161,1.06
14162,1.061
14163,1.064
14164,1.067
14165,1.07
14166,1.07
14167,1.065
14168,1.062
14169,1.064
14170,0.946
14171,0.627
14172,0.307
14173,0.132
14174,0.085839702
14175,0.029656291
14176,0.0090729888
14177,0.0086902148
14178,0.025332798
14179,0.043362102
14180,0.043163718
14181,0.044077205
14182,0.0051180248
14183,-0.0059821393
14184,0.03921003
14185,0.032562103
14186,0.0093900191
14187,0.011324629
14188,0.020773843
14189,0.029883621
14190,0.047694937
14191,0.0035645824
14192,0.026948234
14193,0.014514479
14194,0.0092145413
14195,0.0010659593
14196,-0.0028547854
14197,0.013020523
14198,-0.004953299
14199,0.014966181
14200,0.031293634
14201,0.019449572
14202,0.0070067731
14203,0.014405014
14204,0.027805799
14205,0.0046626923
14206,0.00072291972
14207,0.0022069685
14208,0.012337848
14209,0.0046024148
14210,0.043590336
14211,0.032044514
14212,0.019801766
14213,-0.0025131414
14214,0.017497271
14215,0.045513343
14216,0.045968877
14217,0.051040852
14218,0.017003262
14219,0.051933516
14220,0.01116162
14221,0.003491959
14222,0.038517968
14223,0.0099869192
14224,0.019335031
14225,0.021187135
14226,0.043528579
14227,0.026742802
14228,0.021295091
14229,0.0070481537
14230,0.011987686
14231,0.021058381
14232,0.030133626
14233,0.0035266908
14234,0.022813776
14235,-0.0012636197
14236,0.022609243
14237,0.010978693
14238,0.011547025
14239,0.031974785
14240,0.011155536
14241,0.03633375
14242,0.030598368
14243,0.048269016
14244,0.01485914
14245,0.019040088
14246,0.133
14247,0.485
14248,0.835
14249,1.026
14250,1.114
14251,1.152
14252,1.172
14253,1.18
14254,1.178
14255,1.173
14256,1.175
14257,1.181
14258,1.183
14259,1.181
14260,1.178
14261,1.175
14262,1.175
14263,1.172
14264,1.169
14265,1.172
14266,1.178
14267,1.184
14268,1.186
14269,1.187
14270,1.186
14271,1.181
14272,1.176
14273,1.176
14274,1.177
14275,1.181
14276,1.185
14277,1.185
14278,1.183
14279,1.183
14280,1.186
14281,1.184
14282,1.177
14283,1.173
14284,1.175
14285,1.179
14286,1.182
14287,1.184
14288,1.184
14289,1.181
14290,1.178
14291,1.177
14292,1.179
14293,1.182
14294,1.185
14295,1.059
14296,0.711
14297,0.357
14298,0.157
14299,0.061
14300,0.032874849
14301,0.055067727
14302,0.014445964
14303,0.017388607
14304,0.042100857
14305,0.017477949
14306,0.020510239
14307,0.0415708
14308,0.032371123
14309,0.032372093
14310,0.026207319
14311,0.021811072
14312,0.01137888
14313,0.006178382
14314,0.034836657
14315,0.014676672
14316,0.00088460844
14317,0.013614663
14318,0.0047733101
14319,0.012341071
14320,0.0073836739
14321,0.043774812
14322,0.0017973052
14323,0.00075513107
14324,0.011613954
14325,0.019863136
14326,0.025957928
14327,0.020189862
14328,0.036712319
14329,0.039866696
14330,0.041335718
14331,-0.00029895818
14332,0.00080125217
14333,0.033001803
14334,0.032187729
14335,0.016920132
14336,0.0043450289
14337,0.027009788
14338,0.027084975
14339,0.015243213
14340,0.011732172
14341,0.015706461
14342,0.018424793
14343,0.049169401
14344,0.031264707
14345,0.010181981
14346,0.044719716
14347,0.015214359
14348,0.044038268
14349,0.026445735
14350,0.034356843
14351,0.0216785
14352,0.0010917915
14353,-2.5221932e-05
14354,0.007871916
14355,0.022042759
14356,-0.0072272132
14357,0.038176182
14358,0.041715153
14359,0.05109824
14360,0.017852762
14361,0.029728527
14362,0.047712254
14363,0.013482483
14364,0.0036234981
14365,0.034396267
14366,-0.012439104
14367,0.021894384
14368,0.0018591804
14369,0.0071737638
14370,0.021920038
14371,0.13
14372,0.47
14373,0.808
14374,0.998
14375,1.088
14376,1.126
14377,1.146
14378,1.151
14379,1.149
14380,1.15
14381,1.151
14382,1.149
14383,1.151
14384,1.154
14385,1.151
14386,1.149
14387,1.151
14388,1.151
14389,1.152
14390,1.152
14391,1.149
14392,1.145
14393,1.144
14394,1.147
14395,1.148
14396,1.15
14397,1.154
14398,1.155
14399,1.153
14400,1.153
14401,1.154
14402,1.153
14403,1.155
14404,1.155
14405,1.149
14406,1.145
14407,1.146
14408,1.148
14409,1.152
14410,1.157
14411,1.156
14412,1.152
14413,1.151
14414,1.153
14415,1.027
14416,0.686
14417,0.345
14418,0.157
14419,0.069
14420,0.057394888
14421,0.020037038
14422,0.014344474
14423,0.051618098
14424,0.014193492
14425,0.020916297
14426,0.0086470223
14427,0.00863386
14428,0.055512814
14429,0.035747958
14430,0.038317596
14431,0.037345278
14432,0.045721455
14433,0.011316354
14434,0.025917028
14435,0.0055579713
14436,-0.0014432
14437,0.048201342
14438,0.0089798641
14439,0.043731712
14440,0.049789563
14441,0.054637457
14442,0.022819521
14443,0.018792523
14444,0.010500637
14445,0.016358253
14446,0.021034838
14447,-0.0004461544
14448,0.031264068
14449,0.0099840525
14450,0.01637316
14451,0.036803491
14452,0.052557664
14453,0.053700966
14454,0.049081638
14455,0.046943768
14456,0.040691746
14457,0.044609802
14458,0.020282565
14459,0.033536354
14460,0.0035519933
14461,0.014161186
14462,0.0012541759
14463,-0.0077888148
14464,0.016037855
14465,0.001640979
14466,0.027717253
14467,-0.0057102431
14468,0.0035639282
14469,0.019403373
14470,0.030260191
14471,0.035322079
14472,0.048305605
14473,0.044579973
14474,0.0021431877
14475,0.023942566
14476,0.008045196
14477,0.030502464
14478,0.016676505
14479,0.037595383
14480,0.037065724
14481,0.045751561
14482,0.04542427
14483,0.030400447
14484,0.01585391
14485,0.013773483
14486,0.0078022867
14487,0.037354962
14488,0.025713714
14489,0.043597103
14490,0.0031044078
14491,0.023844051
14492,0.04169794
14493,0.00086660649
14494,0.041516477
14495,0.135
14496,0.495
14497,0.858
14498,1.063
14499,1.157
14500,1.196
14501,1.21
14502,1.214
14503,1.217
14504,1.218
14505,1.217
14506,1.215
14507,1.212
14508,1.211
14509,1.213
14510,1.217
14511,1.219
14512,1.215
14513,1.213
14514,1.216
14515,1.218
14516,1.217
14517,1.215
14518,1.218
14519,1.219
14520,1.217
14521,1.219
14522,1.223
14523,1.224
14524,1.222
14525,1.22
14526,1.218
14527,1.217
14528,1.22
14529,1.224
14530,1.228
14531,1.231
14532,1.228
14533,1.226
14534,1.226
14535,1.224
14536,1.222
14537,1.222
14538,1.222
14539,1.221
14540,1.217
14541,1.216
14542,1.219
14543,1.219
14544,1.218
14545,1.219
14546,1.218
14547,1.215
14548,1.216
14549,1.082
14550,0.724
14551,0.365
14552,0.165
14553,0.073
14554,0.046117009
14555,0.039774908
14556,0.0075881425
14557,0.021957225
14558,0.027089005
14559,0.037968617
14560,0.022678637
14561,0.033114967
14562,0.028594033
14563,0.0037122586
14564,0.052683773
14565,0.043883692
14566,0.016315042
14567,0.014570674
14568,0.0095645258
14569,0.018716467
14570,0.031108634
14571,-0.00071586543
14572,0.005002548
14573,0.013954842
14574,0.036438155
14575,0.018507821
14576,0.037279894
14577,0.0053960008
14578,0.022392221
14579,0.029599679
14580,0.0074133553
14581,0.035565706
14582,0.014337849
14583,0.027881312
14584,0.027093734
14585,0.0434207
14586,0.036151157
14587,0.010382848
14588,0.051739219
14589,0.042725065
14590,0.011527048
14591,0.031605022
14592,0.0035282321
14593,0.016444911
14594,0.046173465
14595,0.026732659
14596,0.0051614651
14597,0.039466407
14598,0.036370441
14599,0.0073010941
14600,0.029240785
14601,0.024849292
14602,0.0067006249
14603,0.0098636976
14604,0.051281826
14605,0.0058808263
14606,0.015900006
14607,-0.0036972446
14608,0.0023545088
14609,0.0033684181
14610,0.0062161116
14611,0.017652709
14612,0.013270816
14613,0.039218412
14614,0.007260445
14615,0.028947546
14616,0.011545565
14617,0.023045481
14618,0.041678979
14619,0.038705624
14620,0.028114599
14621,0.022257081
14622,0.050268112
14623,0.020148443
14624,0.0020647811
14625,0.0016526326
14626,0.01895134
14627,0.101
14628,0.367
14629,0.63
14630,0.778
14631,0.848
14632,0.876
14633,0.884
14634,0.888
14635,0.891
14636,0.896
14637,0.902
14638,0.904
14639,0.901
14640,0.9
14641,0.903
14642,0.906
14643,0.907
14644,0.908
14645,0.908
14646,0.908
14647,0.905
14648,0.9
14649,0.896
14650,0.896
14651,0.898
14652,0.9
14653,0.903
14654,0.907
14655,0.906
14656,0.901
14657,0.898
14658,0.897
14659,0.898
14660,0.899
14661,0.899
14662,0.901
14663,0.902
14664,0.902
14665,0.9
14666,0.899
14667,0.899
14668,0.897
14669,0.896
14670,0.896
14671,0.897
14672,0.898
14673,0.896
14674,0.891
14675,0.887
14676,0.888
14677,0.792
14678,0.531
14679,0.268
14680,0.12
14681,0.05
14682,0.056987488
14683,0.02566549
14684,0.041140551
14685,0.031543465
14686,0.045067244
14687,0.011191428
14688,0.041274763
14689,0.011031704
14690,0.014501852
14691,0.0058820264
14692,0.044149017
14693,0.045380657
14694,-0.0035137574
14695,0.01074174
14696,0.0079982465
14697,0.011206787
14698,0.0072833376
14699,0.011647917
14700,0.043800908
14701,0.036817948
14702,0.030113829
14703,0.025130793
14704,0.024648528
14705,0.016076096
14706,0.041791188
14707,0.02827055
14708,0.047277676
14709,0.033095591
14710,0.038756106
14711,0.02824573
14712,0.022636839
14713,0.037589962
14714,0.03333564
14715,0.030598321
14716,0.0095971534
14717,0.052642513
14718,0.040198376
14719,0.01541313
14720,0.028514815
14721,0.023047575
14722,0.0090675949
14723,0.035924554
14724,0.042338604
14725,0.01200964
14726,0.036179619
14727,0.010472292
14728,0.0332436
14729,0.038319737
14730,0.045739408
14731,0.0064789771
14732,0.013781274
14733,0.020075204
14734,0.02203801
14735,0.034375484
14736,0.0021578635
14737,0.022158489
14738,0.017672287
14739,0.00060278765
14740,0.041291465
14741,0.028911382
14742,0.039224578
14743,0.0084521515
14744,0.036191341
14745,0.0047246031
14746,0.015689416
14747,-0.00060717953
14748,0.0020396198
14749,0.023176113
14750,0.043441123
14751,0.017109334
14752,0.040109291
14753,0.0040423568
14754,0.028180888
14755,0.039846765
14756,0.033291931
14757,0.017281994
14758,0.104
14759,0.373
14760,0.639
14761,0.785
14762,0.851
14763,0.882
14764,0.896
14765,0.901
14766,0.901
14767,0.898
14768,0.895
14769,0.896
14770,0.9
14771,0.905
14772,0.905
14773,0.903
14774,0.904
14775,0.905
14776,0.902
14777,0.899
14778,0.899
14779,0.9
14780,0.902
14781,0.902
14782,0.903
14783,0.903
14784,0.903
14785,0.905
14786,0.905
14787,0.904
14788,0.905
14789,0.907
14790,0.907
14791,0.904
14792,0.9
14793,0.901
14794,0.906
14795,0.907
14796,0.905
14797,0.905
14798,0.909
14799,0.914
14800,0.81
14801,0.534
14802,0.26
14803,0.108
14804,0.06110732
14805,0.018139268
14806,0.018174434
14807,0.037808932
14808,0.011647896
14809,0.0057680153
14810,0.030967315
14811,0.029546186
14812,0.033115821
14813,0.03858516
14814,-0.0063381428
14815,0.0066833476
14816,0.0015385578
14817,0.028636607
14818,0.0036307014
14819,0.011941452
14820,0.021618335
14821,0.025140633
14822,0.03872744
14823,0.0017893485
14824,0.0047372761
14825,0.039674863
14826,0.011906435
14827,0.021141847
14828,0.052939674
14829,0.010698121
14830,0.032300054
14831,0.034818077
14832,0.045000401
14833,0.041845652
14834,0.036418629
14835,0.049470399
14836,0.028512167
14837,0.014771119
14838,0.023332735
14839,0.013778146
14840,0.001690465
14841,0.0236127
14842,0.018974538
14843,0.045992187
14844,0.0077475076
14845,0.036166047
14846,0.028623979
14847,0.031399084
14848,0.031966548
14849,0.04063396
14850,0.039741397
14851,0.02126339
14852,0.0077763923
14853,0.036058877
14854,0.006088953
14855,0.027322455
14856,0.010426135
14857,0.02154577
14858,0.017677628
14859,0.040713946
14860,0.012715398
14861,0.008576
14862,0.03573713
14863,0.038936403
14864,0.037803496
14865,0.024534656
14866,0.022889378
14867,0.028894619
14868,0.01031808
14869,0.0085098794
14870,0.012801439
14871,0.036605276
14872,0.024078297
14873,0.011469854
14874,0.012788535
14875,0.033775356
14876,0.0063304277
14877,0.045846501
14878,0.029998998
14879,0.028064546
14880,0.0077643887
14881,0.02149812
14882,0.0087438993
14883,0.0012150016
14884,0.0049346095
14885,0.0070063581
14886,0.043397795
14887,0.02883036
14888,0.019727114
14889,0.025819965
14890,0.063
14891,0.227
14892,0.396
14893,0.491
14894,0.535
14895,0.557
14896,0.571
14897,0.579
14898,0.581
14899,0.576
14900,0.57
14901,0.566
14902,0.569
14903,0.572
14904,0.568
14905,0.565
14906,0.565
14907,0.561
14908,0.557
14909,0.556
14910,0.561
14911,0.565
14912,0.567
14913,0.569
14914,0.567
14915,0.564
14916,0.563
14917,0.563
14918,0.563
14919,0.566
14920,0.57
14921,0.572
14922,0.573
14923,0.574
14924,0.577
14925,0.578
14926,0.575
14927,0.569
14928,0.566
14929,0.568
14930,0.572
14931,0.572
14932,0.569
14933,0.567
14934,0.566
14935,0.567
14936,0.572
14937,0.573
14938,0.571
14939,0.568
14940,0.567
14941,0.57
14942,0.571
14943,0.572
14944,0.572
14945,0.572
14946,0.575
14947,0.577
14948,0.577
14949,0.511
14950,0.341
14951,0.173
14952,0.08
14953,0.077222173
14954,0.032677746
14955,0.033800525
14956,0.015037815
14957,0.02314814
14958,0.017895894
14959,0.042918109
14960,0.030536185
14961,0.035666385
14962,0.033124666
14963,0.03638622
14964,0.00037733103
14965,0.029435901
14966,0.049352059
14967,0.036614206
14968,0.027502163
14969,0.042767621
14970,0.046926276
14971,0.022340571
14972,0.023557611
14973,0.03133204
14974,0.037624786
14975,0.042381085
14976,0.02866442
14977,0.034295648
14978,0.020717391
14979,0.017064508
14980,0.007704884
14981,0.017578041
14982,0.034366255
14983,0.0021101267
14984,0.00064743465
14985,0.052440209
14986,0.025360625
14987,0.029152524
14988,0.014690029
14989,0.052575594
14990,0.026221823
