Time,root.Plane.d0.s0
19512,1.9400219
19513,2.134614
19514,2.329944
19515,2.5257772
19516,2.4903449
19517,2.3013786
19518,2.1113052
19519,1.9207705
19520,1.7306885
19521,1.5412851
19522,1.3526564
19523,1.1624083
19524,0.99102903
19525,0.94827093
19526,0.82739876
19527,0.65462811
19528,0.47637126
19529,0.29072949
19530,0.114422
19531,-0.065658758
19532,-0.23838793
19533,-0.41096026
19534,-0.58524215
19535,-0.74578476
19536,-0.80549457
19537,-0.77535152
19538,-0.77237918
19539,-0.75035127
19540,-0.69036888
19541,-0.60771703
19542,-0.51136812
19543,-0.40346277
19544,-0.31075338
19545,-0.26838368
19546,-0.19621696
19547,-0.15821725
19548,-0.1566558
19549,-0.26572384
19550,-0.20425645
19551,-0.29444449
19552,-0.39725213
19553,-0.54170023
19554,-0.73411214
19555,-0.93092267
19556,-1.1223386
19557,-1.312011
19558,-1.5071506
19559,-1.682085
19560,-1.7643988
19561,-1.671573
19562,-1.5332799
19563,-1.3764017
19564,-1.2041287
19565,-1.0237053
19566,-0.83624106
19567,-0.6431591
19568,-0.44770841
19569,-0.24152835
19570,-0.11979545
19571,0.10091264
19572,0.2276013
19573,0.42717466
19574,0.6048184
19575,0.64165371
19576,0.58097884
19577,0.53105046
19578,0.49237476
19579,0.56062564
19580,0.7558624
19581,0.94737098
19582,1.1409442
19583,1.247405
19584,2.7072366
19585,2.5010697
19586,2.2963789
19587,2.0922116
19588,1.8883048
19589,1.6846802
19590,1.4814238
19591,1.2785903
19592,1.0762294
19593,0.87361951
19594,0.67164313
19595,0.47779482
19596,0.30246708
19597,0.13238825
19598,-0.028935926
19599,-0.20949642
19600,-0.39868732
19601,-0.58582969
19602,-0.77053759
19603,-0.95233055
19604,-1.1221971
19605,-1.3046025
19606,-1.4733423
19607,-1.5587541
19608,-1.5934258
19609,-1.5661418
19610,-1.541984
19611,-1.4643433
19612,-1.3485542
19613,-1.2050799
19614,-1.0574889
19615,-0.89082353
19616,-0.6934066
19617,-0.49318236
19618,-0.2673354
19619,-0.070672523
19620,0.065558783
19621,0.13634527
19622,0.19824113
19623,0.25166316
19624,0.17510794
19625,0.024902028
19626,-0.12526371
19627,-0.26344772
19628,-0.39676133
19629,-0.51994163
19630,-0.64014802
19631,-0.73646962
19632,-0.83418975
19633,-0.68153978
19634,-0.50727873
19635,-0.23569835
19636,0.036559875
19637,0.31228988
19638,0.51095868
19639,0.67501233
19640,0.78746601
19641,0.74907353
19642,0.70701771
19643,0.67027033
19644,0.64521458
19645,0.62087441
19646,0.6115519
19647,0.47790592
19648,0.27658822
19649,0.04636856
19650,-0.18422391
19651,-0.37300216
19652,-0.56930414
19653,-0.4739814
19654,-0.50871629
19655,-0.58285184
19656,-0.48676815
19657,-0.63652049
19658,-0.45041853
19659,-0.56491228
19660,-0.45936001
19661,-0.26316261
19662,-0.043708794
19663,0.19965152
19664,0.39206308
19665,0.59059686
19666,0.61056542
19667,0.62218828
19668,0.64407325
19669,0.67460545
19670,0.7009502
19671,0.73636289
19672,0.71239504
19673,0.551917
19674,0.36228321
19675,0.11032503
19676,-0.16450227
19677,-0.3690553
19678,-0.48705529
19679,-0.63400472
19680,-0.69609268
19681,-0.58840595
19682,-0.46331906
19683,-0.33850401
19684,-0.20510626
19685,-0.059113946
19686,0.084237613
19687,0.18745765
19688,0.12684352
19689,0.076285673
19690,0.017564653
19691,-0.13982475
19692,-0.34924395
19693,-0.54418727
19694,-0.72874174
19695,-0.92018555
19696,-1.0774711
19697,-1.2171279
19698,-1.3360689
19699,-1.4472098
19700,-1.51659
19701,-1.5543654
19702,-1.5610492
19703,-1.536285
19704,-1.4571452
19705,-1.2894341
19706,-1.126457
19707,-0.94864555
19708,-0.7673855
19709,-0.59143462
19710,-0.4120947
19711,-0.22988444
19712,-0.05180166
19713,0.10020063
19714,0.25616491
19715,0.42047837
19716,0.60031586
19717,0.79815137
19718,0.99846873
19719,1.1992255
19720,1.4003708
19721,1.599879
19722,1.8018152
19723,2.0023674
19724,2.2034569
19725,2.4050315
19726,2.6056147
19727,2.7076985
19728,2.523186
19729,2.2478005
19730,1.9812419
19731,1.7172557
19732,1.4492526
19733,1.1907057
19734,0.93062818
19735,0.66730664
19736,0.40737114
19737,0.14746909
19738,-0.11249957
19739,-0.061006039
19740,-0.16252504
19741,-0.40754734
19742,-0.6361213
19743,-0.85559883
19744,-1.0563626
19745,-1.236717
19746,-1.3862182
19747,-1.507186
19748,-1.4891795
19749,-1.2964229
19750,-1.1034566
19751,-0.89019595
19752,-0.67618931
19753,-0.45261606
19754,-0.2155951
19755,0.02033252
19756,0.26536687
19757,0.50927895
19758,0.7594368
19759,1.0076049
19760,1.2545937
19761,1.38271
19762,1.6141878
19763,1.614438
19764,1.4339571
19765,1.1790582
19766,0.923802
19767,0.66633666
19768,0.41212103
19769,0.15533504
19770,-0.097369302
19771,-0.35304769
19772,-0.60341866
19773,-0.85716218
19774,-1.1036292
19775,-1.3536651
19776,-1.5928143
19777,-1.8347031
19778,-2.0695469
19779,-1.984755
19780,-1.7054291
19781,-1.3587794
19782,-0.99294885
19783,-0.62702631
19784,-0.27945119
19785,0.086620255
19786,0.35956793
19787,0.50815464
19788,0.43555776
19789,0.26437409
19790,0.10452955
19791,-0.064865654
19792,-0.19755319
19793,-0.43941276
19794,-0.32030279
19795,-0.080983757
19796,0.16629613
19797,0.39787486
19798,0.17658419
19799,-0.091918682
19800,-0.35095948
19801,-0.47896831
19802,-0.3648696
19803,-0.18415918
19804,-0.26405735
19805,-0.46431853
19806,-0.37921141
19807,-0.22706519
19808,0.044805749
19809,0.30847456
19810,0.54355314
19811,0.34364737
19812,0.11032881
19813,0.12460245
19814,0.30075577
19815,0.46587869
19816,0.56808642
19817,0.44128968
19818,0.18883315
19819,-0.10874992
19820,-0.40575688
19821,-0.70200159
19822,-0.99718827
19823,-1.2908476
19824,-1.5455173
19825,-1.7111942
19826,-1.6579269
19827,-1.4063247
19828,-1.1625002
19829,-0.90530035
19830,-0.65619631
19831,-0.39632554
19832,-0.14428602
19833,0.11702601
19834,0.37088012
19835,0.62556216
19836,0.88809537
19837,1.1437434
19838,1.3928279
19839,1.3804209
19840,1.2720987
19841,1.0631601
19842,0.78991963
19843,0.52291057
19844,0.2595388
19845,0.00019620504
19846,-0.25273049
19847,-0.49859921
19848,-0.73572188
19849,-0.96141613
19850,-1.1753476
19851,-1.1538252
19852,-1.0890879
19853,-0.99431218
19854,-0.85515793
19855,-0.71259849
19856,-0.54835599
19857,-0.36052427
19858,-0.15850901
19859,0.013218687
19860,-0.048092531
19861,0.075353619
19862,0.33100755
19863,0.58069394
19864,0.83466711
19865,1.0950581
19866,1.3413488
19867,1.5890816
19868,1.847832
19869,2.0971639
19870,2.3431905
19871,2.5266361
19872,2.8705813
19873,2.6310417
19874,2.3908795
19875,2.1548668
19876,1.9191469
19877,1.6869895
19878,1.4549665
19879,1.2240497
19880,0.99439256
19881,0.76571966
19882,0.53548044
19883,0.43116712
19884,0.45116297
19885,0.28144389
19886,0.057179498
19887,-0.16599904
19888,-0.38818734
19889,-0.58484293
19890,-0.79706956
19891,-1.0042006
19892,-1.2033473
19893,-1.3127485
19894,-1.3426669
19895,-1.3344113
19896,-1.1766609
19897,-1.1048234
19898,-1.1687919
19899,-1.1578415
19900,-1.038518
19901,-0.8807157
19902,-0.71147533
19903,-0.53031
19904,-0.33330575
19905,-0.12468274
19906,0.049006911
19907,0.18468061
19908,0.20618267
19909,0.17134779
19910,0.14549264
19911,0.060556991
19912,-0.15362987
19913,-0.36475763
19914,-0.57385921
19915,-0.78039571
19916,-0.96855154
19917,-1.1401813
19918,-1.2995247
19919,-1.4430841
19920,-1.2786839
19921,-1.0792092
19922,-0.82862277
19923,-0.65787276
19924,-0.40446671
19925,-0.13184368
19926,0.13348656
19927,0.41426267
19928,0.62683887
19929,0.72127476
19930,0.62856076
19931,0.50075648
19932,0.36841305
19933,0.24561255
19934,0.1485702
19935,0.31436931
19936,0.51486111
19937,0.74085506
19938,0.74066042
19939,0.52444205
19940,0.3046144
19941,0.065791305
19942,-0.13947097
19943,-0.35659509
19944,-0.36534539
19945,-0.32282583
19946,-0.39830508
19947,-0.45117238
19948,-0.31835619
19949,-0.33182613
19950,-0.18449214
19951,0.040145046
19952,0.23424054
19953,0.4604581
19954,0.68700629
19955,0.77282314
19956,0.55561667
19957,0.34339615
19958,0.40098427
19959,0.52088311
19960,0.58400593
19961,0.47293937
19962,0.25373288
19963,0.0082284333
19964,-0.24421722
19965,-0.50230004
19966,-0.70943285
19967,-0.9316574
19968,-1.1362398
19969,-1.3305934
19970,-1.3050134
19971,-1.1319534
19972,-0.95721434
19973,-0.7802578
19974,-0.56386417
19975,-0.33196128
19976,-0.097865765
19977,0.05665518
19978,0.10522011
19979,0.13327458
19980,0.09542516
19981,-0.059955421
19982,-0.27812112
19983,-0.45935768
19984,-0.66068707
19985,-0.81589778
19986,-0.96893881
19987,-1.0829622
19988,-1.1183046
19989,-1.067468
19990,-1.0695128
19991,-1.2374879
19992,-1.2811785
19993,-1.2683236
19994,-1.1218054
19995,-0.93894465
19996,-0.74874396
19997,-0.56321819
19998,-0.40095344
19999,-0.17628061
20000,0.049658469
20001,0.26796455
20002,0.43651164
20003,0.42942944
20004,0.54430022
20005,0.76578346
20006,0.99198656
20007,1.2192703
20008,1.4467247
20009,1.6686858
20010,1.89057
20011,2.1082365
20012,2.3260148
20013,2.5294481
20014,2.7391283
20015,2.8759306
20016,1.1513554
20017,0.93026658
20018,0.73656123
20019,0.53392608
20020,0.54189154
20021,0.59873376
20022,0.66871789
20023,0.75103293
20024,0.86109266
20025,0.9329838
20026,0.77844834
20027,0.57339347
20028,0.34988485
20029,0.13327582
20030,-0.074843282
20031,-0.27589673
20032,-0.46660948
20033,-0.65543914
20034,-0.86671335
20035,-1.0744823
20036,-1.2779862
20037,-1.4755147
20038,-1.6649917
20039,-1.8370548
20040,-1.8663749
20041,-1.664217
20042,-1.4546377
20043,-1.2784428
20044,-1.1699214
20045,-1.1408641
20046,-0.92397303
20047,-0.69820902
20048,-0.47679591
20049,-0.26411667
20050,-0.15913069
20051,-0.039755689
20052,0.040562979
20053,-0.044263649
20054,0.076196476
20055,0.096328875
20056,0.047026282
20057,-0.032861777
20058,-0.11510516
20059,-0.21552883
20060,-0.35056951
20061,-0.47109385
20062,-0.59925236
20063,-0.70319624
20064,-0.78379154
20065,-0.83787047
20066,-0.86307753
20067,-0.89429933
20068,-0.88165148
20069,-0.82747597
20070,-0.60718565
20071,-0.41758479
20072,-0.24341292
20073,-0.056836015
20074,0.14022667
20075,0.32575942
20076,0.4714984
20077,0.65726522
20078,0.84117935
20079,0.93495134
20080,0.95231376
20081,1.1578377
20082,1.3584004
20083,1.5641062
20084,1.7601738
20085,1.9566624
20086,2.1490389
20087,2.3420364
20088,2.5314875
20089,2.5747879
20090,2.3503907
20091,2.133084
20092,1.9180664
20093,1.7039338
20094,1.4944152
20095,1.2853711
20096,1.0848674
20097,0.92124502
20098,0.91954579
20099,0.78593824
20100,0.58617213
20101,0.3890144
20102,0.19290492
20103,-0.0023764889
20104,-0.19152268
20105,-0.37881914
20106,-0.56165686
20107,-0.75710171
20108,-0.80861888
20109,-0.84210532
20110,-0.80480818
20111,-0.76498485
20112,-0.7148716
20113,-0.6368251
20114,-0.53399079
20115,-0.40349635
20116,-0.26751363
20117,-0.12443212
20118,-0.024000476
20119,0.048831764
20120,0.11284721
20121,0.0707924
20122,-0.033704144
20123,0.041524043
20124,-0.10164293
20125,-0.1871546
20126,-0.38655663
20127,-0.58291063
20128,-0.78093306
20129,-0.98121644
20130,-1.1751507
20131,-1.3707847
20132,-1.5646334
20133,-1.7503661
20134,-1.7053154
20135,-1.7263271
20136,-1.5746305
20137,-1.4275424
20138,-1.250523
20139,-1.0677856
20140,-0.88798193
20141,-0.69158554
20142,-0.51155037
20143,-0.3266728
20144,-0.14134291
20145,0.062698045
20146,0.26463272
20147,0.45357062
20148,0.6712812
20149,0.86814169
20150,0.88636246
20151,0.78888909
20152,0.70063739
20153,0.62236612
20154,0.55479206
20155,0.5105688
20156,0.6993324
20157,0.90502048
20158,1.0916745
20159,1.1561466
20160,2.625918
20161,2.4289042
20162,2.2301591
20163,2.0319444
20164,1.8343199
20165,1.6336488
20166,1.4389592
20167,1.2724991
20168,1.069705
20169,0.89855045
20170,0.70305859
20171,0.50314909
20172,0.30338896
20173,0.10380308
20174,-0.097776908
20175,-0.29792263
20176,-0.24591381
20177,-0.22110326
20178,-0.33440397
20179,-0.51310767
20180,-0.67842489
20181,-0.83708339
20182,-0.97888787
20183,-1.1174192
20184,-1.2460144
20185,-1.3516031
20186,-1.4457425
20187,-1.5240958
20188,-1.5830702
20189,-1.619477
20190,-1.6112995
20191,-1.5932929
20192,-1.5295583
20193,-1.4604467
20194,-1.3806127
20195,-1.2639155
20196,-1.140047
20197,-1.0068783
20198,-0.85115535
20199,-0.69878082
20200,-0.53421561
20201,-0.37465118
20202,-0.19124461
20203,-0.013297927
20204,0.17040284
20205,0.34826094
20206,0.52942658
20207,0.68189203
20208,0.74792528
20209,0.81045569
20210,0.72214733
20211,0.77625694
20212,0.77496855
20213,0.67301937
20214,0.53979016
20215,0.39319463
20216,0.25467617
20217,0.13640847
20218,0.014876501
20219,-0.14867062
20220,-0.17119249
20221,-0.05857549
20222,0.13871745
20223,0.33643171
20224,0.52367784
20225,0.62891443
20226,0.4219685
20227,0.21950272
20228,0.022171391
20229,-0.17585088
20230,-0.29960741
20231,-0.30663462
20232,-0.17532599
20233,-0.025631115
20234,-0.052257951
20235,-0.1822389
20236,-0.32770479
20237,-0.31725872
20238,-0.209719
20239,-0.083429104
20240,0.13413663
20241,0.35207984
20242,0.57016556
20243,0.68224202
20244,0.50735116
20245,0.3118461
20246,0.11711558
20247,0.10921919
20248,0.21778034
20249,0.34711761
20250,0.47565372
20251,0.58699296
20252,0.64476635
20253,0.5395531
20254,0.47780949
20255,0.61154099
20256,0.57033436
20257,0.50964326
20258,0.36993397
20259,0.19417602
20260,0.015810968
20261,-0.16471251
20262,-0.34025743
20263,-0.5099396
20264,-0.67270274
20265,-0.82726448
20266,-0.9720582
20267,-1.1053119
20268,-1.2249701
20269,-1.3287375
20270,-1.4141421
20271,-1.4788659
20272,-1.5208357
20273,-1.5385383
20274,-1.4929941
20275,-1.456708
20276,-1.4091171
20277,-1.3241185
20278,-1.2356735
20279,-1.1211213
20280,-0.99750276
20281,-0.85360688
20282,-0.70976431
20283,-0.55613508
20284,-0.37452511
20285,-0.19661855
20286,-0.21026945
20287,-0.3082918
20288,-0.34819581
20289,-0.14838716
20290,0.051592668
20291,0.24948982
20292,0.4478564
20293,0.64767589
20294,0.84732713
20295,1.0465654
20296,1.2448264
20297,1.4447313
20298,1.644839
20299,1.8443702
20300,2.0443738
20301,2.2445106
20302,2.4454786
20303,2.6249061
20304,2.6484304
20305,2.4979631
20306,2.3125641
20307,2.1275812
20308,1.943057
20309,1.7509953
20310,1.5591576
20311,1.3758908
20312,1.1701098
20313,0.96132124
20314,0.76869714
20315,0.5779108
20316,0.37781331
20317,0.17789561
20318,-0.028352549
20319,-0.22722916
20320,-0.25134036
20321,-0.20889977
20322,-0.30762206
20323,-0.482819
20324,-0.63606628
20325,-0.78088098
20326,-0.91965268
20327,-1.0513266
20328,-1.1746782
20329,-1.2882835
20330,-1.3905311
20331,-1.460729
20332,-1.534146
20333,-1.5909049
20334,-1.6294491
20335,-1.6729184
20336,-1.6477706
20337,-1.6269522
20338,-1.5868128
20339,-1.508951
20340,-1.4349296
20341,-1.346243
20342,-1.2273373
20343,-1.1153828
20344,-0.97801803
20345,-0.84887452
20346,-0.71257505
20347,-0.55741268
20348,-0.40948699
20349,-0.25784361
20350,-0.090410027
20351,0.068092644
20352,0.22962003
20353,0.39379111
20354,0.54471752
20355,0.63914984
20356,0.69893443
20357,0.67565816
20358,0.63673953
20359,0.66748622
20360,0.62621881
20361,0.50616643
20362,0.35482364
20363,0.19905882
20364,0.066786443
20365,-0.046599726
20366,-0.23738695
20367,-0.21370463
20368,-0.020274586
20369,0.1761214
20370,0.37587452
20371,0.57623338
20372,0.59355407
20373,0.40796273
20374,0.21585275
20375,0.016808362
20376,-0.18205736
20377,-0.34811704
20378,-0.35771398
20379,-0.32225581
20380,-0.12579289
20381,-0.074431318
20382,-0.18506612
20383,-0.35370717
20384,-0.33070311
20385,-0.24643431
20386,-0.10645516
20387,0.12261077
20388,0.35548137
20389,0.59298162
20390,0.6428549
20391,0.48028271
20392,0.3061061
20393,0.10792043
20394,0.018089736
20395,0.13744405
20396,0.25699309
20397,0.38039249
20398,0.50907646
20399,0.6249474
20400,0.68193581
20401,0.63822939
20402,0.60343985
20403,0.6624315
20404,0.60715749
20405,0.56027589
20406,0.43502862
20407,0.26069392
20408,0.031201212
20409,-0.15091052
20410,-0.36657082
20411,-0.55227952
20412,-0.74772296
20413,-0.90865708
20414,-1.0532327
20415,-1.1783349
20416,-1.2952097
20417,-1.3566866
20418,-1.4208908
20419,-1.4425644
20420,-1.3912628
20421,-1.3497205
20422,-1.2788781
20423,-1.1814753
20424,-1.0607545
20425,-0.91969189
20426,-0.76197786
20427,-0.5892493
20428,-0.42799942
20429,-0.23817556
20430,-0.14914291
20431,-0.20550665
20432,-0.33215935
20433,-0.26744618
20434,-0.065529761
20435,0.13780388
20436,0.34167712
20437,0.54527329
20438,0.74488557
20439,0.95434578
20440,1.1593499
20441,1.3646128
20442,1.5701028
20443,1.7813698
20444,1.9978731
20445,2.2167961
20446,2.4428664
20447,2.6359903
20448,2.5661128
20449,2.2823901
20450,1.9942207
20451,1.7196553
20452,1.4334985
20453,1.1698542
20454,0.89637994
20455,0.64255238
20456,0.37803952
20457,0.11072537
20458,-0.15286327
20459,-0.061399844
20460,-0.10428911
20461,-0.3406865
20462,-0.59827394
20463,-0.83597031
20464,-1.0512802
20465,-1.2301796
20466,-1.3744337
20467,-1.4701073
20468,-1.3102057
20469,-1.1297912
20470,-0.93651369
20471,-0.73336829
20472,-0.5225819
20473,-0.305811
20474,-0.084295723
20475,0.13255781
20476,0.36943933
20477,0.59938319
20478,0.833441
20479,1.0616187
20480,1.2802734
20481,1.4417411
20482,1.5374179
20483,1.3106923
20484,1.054925
20485,0.80009404
20486,0.54300521
20487,0.28778635
20488,0.033136058
20489,-0.22048065
20490,-0.47354081
20491,-0.72489242
20492,-0.97484811
20493,-1.2218521
20494,-1.4643901
20495,-1.7036357
20496,-1.9407936
20497,-1.8839388
20498,-1.6320511
20499,-1.337828
20500,-1.0409865
20501,-0.74955405
20502,-0.45615324
20503,-0.15850539
20504,0.13523502
20505,0.42366614
20506,0.56803893
20507,0.51780782
20508,0.35164389
20509,0.18157479
20510,0.021810576
20511,-0.12604886
20512,-0.35074164
20513,-0.24742713
20514,0.0080844013
20515,0.23364269
20516,0.32069492
20517,0.042929501
20518,-0.22042311
20519,-0.43125371
20520,-0.43904497
20521,-0.1891061
20522,-0.18332827
20523,-0.41622122
20524,-0.41716183
20525,-0.2777016
20526,-0.052985244
20527,0.1956151
20528,0.44328462
20529,0.38893729
20530,0.14494346
20531,0.047470903
20532,0.23903853
20533,0.42003305
20534,0.54540493
20535,0.51959442
20536,0.28259974
20537,0.031699843
20538,-0.22321058
20539,-0.48382335
20540,-0.7434192
20541,-1.0039517
20542,-1.2636013
20543,-1.513545
20544,-1.6927224
20545,-1.8471846
20546,-1.6052272
20547,-1.3515387
20548,-1.093917
20549,-0.83363451
20550,-0.578225
20551,-0.31525177
20552,-0.054813815
20553,0.21078913
20554,0.46811065
20555,0.73294961
20556,1.0001533
20557,1.2573386
20558,1.456564
20559,1.3479444
20560,1.2298245
20561,0.97086772
20562,0.66607359
20563,0.3692218
20564,0.10019736
20565,-0.18454897
20566,-0.47017485
20567,-0.7411703
20568,-0.97723845
20569,-1.2167132
20570,-1.2343496
20571,-1.1648354
20572,-1.0686694
20573,-0.94922699
20574,-0.80996613
20575,-0.66980419
20576,-0.49921325
20577,-0.31732104
20578,-0.08701881
20579,-0.016163621
20580,-0.0047224708
20581,0.2373222
20582,0.49572308
20583,0.75463723
20584,0.99765038
20585,1.2461814
20586,1.4988191
20587,1.7502523
20588,1.9937043
20589,2.2302939
20590,2.4601667
20591,2.5746722
20592,2.5625113
20593,2.4018634
20594,2.1519136
20595,1.902554
20596,1.6538721
20597,1.3968209
20598,1.140254
20599,0.94861589
20600,0.79336997
20601,0.6458288
20602,0.52369442
20603,0.40704433
20604,0.16337306
20605,0.035258601
20606,0.039092061
20607,0.013180474
20608,-0.18397616
20609,-0.44225852
20610,-0.69896913
20611,-0.91379423
20612,-1.0653018
20613,-1.2441886
20614,-1.3886285
20615,-1.507135
20616,-1.6012019
20617,-1.6543641
20618,-1.6705313
20619,-1.65528
20620,-1.4421461
20621,-1.201227
20622,-1.2190558
20623,-1.2977786
20624,-1.3510694
20625,-1.3876141
20626,-1.2642492
20627,-1.1023151
20628,-0.90664055
20629,-0.73779396
20630,-0.59221036
20631,-0.47690984
20632,-0.55126182
20633,-0.35752633
20634,-0.15394367
20635,0.067783627
20636,0.047770814
20637,0.25249562
20638,0.427796
20639,0.46474048
20640,0.58705235
20641,0.72090462
20642,0.86391124
20643,0.88396859
20644,0.64347293
20645,0.42449359
20646,0.42250252
20647,0.5184254
20648,0.3741053
20649,0.13950501
20650,-0.075723363
20651,-0.26235632
20652,-0.40258997
20653,-0.5496316
20654,-0.65968208
20655,-0.75623983
20656,-0.65605403
20657,-0.5317482
20658,-0.26822783
